distribution,node_count,initialization,coupling_strength,seed_count,finite_seed_count,mean_tm_order,std_tm_order,mean_q05_tm_order,median_sync_residual,synchronization_success_rate
biased_sign,128,global,0.3,3,3,0.28651637570503347,0.02336769401269031,0.02707455690272421,0.33151072228700995,0.0
biased_sign,128,global,0.4,3,3,0.3632185004532247,0.03731328180722241,0.03839900644160516,0.29305735323331566,0.0
biased_sign,128,global,0.45,3,3,0.4122400134594573,0.03184095836640085,0.04343098427148512,0.26656777173968327,0.0
biased_sign,128,global,0.5,3,3,0.4534507155506786,0.02775756698104725,0.042285621655967914,0.26113510048791266,0.0
biased_sign,128,global,0.55,3,3,0.5166084419548027,0.0559198208047211,0.06310108630990448,0.2087315346199365,0.0
biased_sign,128,global,0.6,3,3,0.4975090105697552,0.036876393658058594,0.04881300933470898,0.20655324890485519,0.0
biased_sign,128,global,0.65,3,3,0.6044562653548947,0.04662412326619786,0.07424241538791555,0.131179391874018,0.0
biased_sign,128,global,0.7,3,3,0.5543101017139627,0.01785778243561846,0.058121845974849935,0.18589391605460698,0.0
biased_sign,128,local,0.0,3,3,0.056515273154520686,0.0025714318281352963,0.011826833067044802,0.36600112574619753,0.0
biased_sign,128,local,0.1,3,3,0.1690830304694004,0.01270600318923423,0.018563736039709344,0.35027239811378463,0.0
biased_sign,128,local,0.2,3,3,0.2872904543490385,0.03182418733228979,0.02518599303090371,0.31772528906253716,0.0
biased_sign,128,local,0.3,3,3,0.26074266099409854,0.014411331800470304,0.028870421274751198,0.3304630888508173,0.0
biased_sign,128,local,0.4,3,3,0.40473390925135927,0.04636203891019922,0.034563711006833,0.2863794211481949,0.0
biased_sign,128,local,0.45,3,3,0.38621252729584504,0.06576576161252513,0.03608212865260801,0.2800673520621477,0.0
biased_sign,128,local,0.5,3,3,0.4099438023650726,0.04638896325020039,0.04360888287621097,0.28915700353265605,0.0
biased_sign,128,local,0.55,3,3,0.4707879095837561,0.029021495550087997,0.05313662690389718,0.2325831017737059,0.0
biased_sign,128,local,0.6,3,3,0.5368240365222058,0.015568748450533267,0.0530314422578578,0.20295933864652127,0.0
biased_sign,128,local,0.65,3,3,0.5079565073103556,0.08428760253617963,0.048645707083885804,0.2373405320018333,0.0
biased_sign,128,local,0.7,3,3,0.5852760543991863,0.036247940658846046,0.05613993684894344,0.1476498173492182,0.0
biased_sign,256,global,0.0,3,3,0.04242000049858815,0.0015796472770177189,0.009356586996014651,0.36663847487643175,0.0
biased_sign,256,global,0.1,3,3,0.16616119443233882,0.031121330785939004,0.01570843030990514,0.3535366823482934,0.0
biased_sign,256,global,0.2,3,3,0.2845790689409188,0.0300643997687808,0.021722084859459506,0.3369235960299665,0.0
biased_sign,256,global,0.3,3,3,0.29276836388098143,0.03870358079380651,0.02147414844869744,0.33628265148813263,0.0
biased_sign,256,global,0.4,3,3,0.40462176503430997,0.06892875907919378,0.026395423082978747,0.2794764381346754,0.0
biased_sign,256,global,0.45,3,3,0.4723657820092579,0.06176866919310248,0.042618030537013324,0.25571746068141193,0.0
biased_sign,256,global,0.5,3,3,0.4536523075977091,0.031877234244403495,0.03546047004024016,0.27072581769827375,0.0
biased_sign,256,global,0.55,3,3,0.4725716660697459,0.04858449842914826,0.0394256937144985,0.21588791223256237,0.0
biased_sign,256,global,0.6,3,3,0.5744806574540476,0.05655592116571634,0.050323346760420135,0.14985826349809758,0.0
biased_sign,256,global,0.65,3,3,0.5585662887135284,0.09164709307876948,0.05171959205343857,0.19738695610268653,0.0
biased_sign,256,global,0.7,3,3,0.6257593733096154,0.03499336733412957,0.06339409044000809,0.13025444184786672,0.0
biased_sign,256,local,0.0,3,3,0.04243434464237675,0.0005449922268357261,0.010123226089873054,0.36519423426110853,0.0
biased_sign,256,local,0.1,3,3,0.12932814395626926,0.041272540558214325,0.013415684410524362,0.35862262122315675,0.0
biased_sign,256,local,0.2,3,3,0.2207937309042105,0.059288820918945974,0.019708413060365717,0.3499239555923671,0.0
biased_sign,256,local,0.3,3,3,0.27073794175378413,0.013698937007551282,0.02255792386782438,0.3333715742428108,0.0
biased_sign,256,local,0.4,3,3,0.37930754529955335,0.014911742219160709,0.02952193990028769,0.3055396866309501,0.0
biased_sign,256,local,0.45,3,3,0.41421403400542384,0.041173795028166725,0.03228071940940472,0.27402150733524994,0.0
biased_sign,256,local,0.5,3,3,0.44744356247193523,0.0907832788147808,0.036901815095769654,0.23402601398860584,0.0
biased_sign,256,local,0.55,3,3,0.4791072029992907,0.038803803115298935,0.04312102610429667,0.2508159887954753,0.0
biased_sign,256,local,0.6,3,3,0.5484117788188524,0.010921008826059427,0.0461168607473591,0.16758110099738766,0.0
biased_sign,256,local,0.65,3,3,0.5549373405130652,0.05626684966535593,0.0541891409731812,0.15651330591389284,0.0
