replicate,fourier_minus_tm_rmse
427,0.0013826769232055593
428,0.0012177056230274908
429,0.0010336030749019246
430,0.0011104001293988075
431,0.0013371529429614688
432,0.001276305444243704
433,0.0010775310501195214
434,0.0011028651563384196
435,0.001049221489784518
436,0.001245373934762884
437,0.00133892541259269
438,0.001030299403863309
439,0.0011711740068956684
440,0.001176946792447192
441,0.0010662091083461609
442,0.0013645994546131902
443,0.0011270126740560906
444,0.0013402132922397294
445,0.0010599512403819075
446,0.0015344510691156258
447,0.0013592209761322258
448,0.0016186616949450895
449,0.0010513681952540968
450,0.0012586737973775805
451,0.0012664959596605846
452,0.0010499212895823062
453,0.0013737744995021826
454,0.0012335666446770864
455,0.0013188543397720132
456,0.0010960091194008401
457,0.0012447926603051571
458,0.0011927911580086826
459,0.001245494013174235
460,0.0010684000986582087
461,0.0013194224706344227
462,0.0012108498699461916
463,0.001308241645424203
464,0.0014537787917727446
465,0.00131561063279955
466,0.001220413248488693
467,0.0011680895007826744
468,0.001466024804205778
469,0.0014609286469519976
470,0.001125978185232219
471,0.001213615816894839
472,0.0012081434056540545
473,0.0010496530498375857
474,0.0012931831900503774
475,0.001240896579281177
476,0.001170277030402475
477,0.0013569611066098588
478,0.001188675005852041
479,0.0014932338277227355
480,0.001191501759914602
481,0.0012856008235535888
482,0.0014462515843506035
483,0.0012171356474836043
484,0.0012092478842732296
485,0.0009851211188118432
486,0.001271864112897164
487,0.0014944869511671257
488,0.0012862478414931303
489,0.0013448001826863612
490,0.0011924171766520926
491,0.0010753008771504557
492,0.0013871602429638182
493,0.0014045715883326021
494,0.0010337871831461853
495,0.0011504273930002915
496,0.0013664067261782453
497,0.0010619474962214536
498,0.0011147331259845576
499,0.0013107159768646905
500,0.00145544920024147
501,0.0013011181837651886
502,0.0010359712152136966
503,0.0014122949122767551
504,0.0013444607666594154
505,0.00142897926065863
506,0.0011324989645174908
507,0.0010529182955635557
508,0.0011358539957095893
509,0.0013437447061518534
510,0.0013432664038380714
511,0.0015475808676463987
512,0.0013153210679790511
513,0.0013424306800807698
514,0.0012429740301420646
515,0.0013408471360301284
516,0.0013257040052285592
517,0.0012379783430571806
518,0.001141327744356062
519,0.0012056305354642132
520,0.0012792255134929861
521,0.0013307893895748303
522,0.0014581409291733161
523,0.0014097909423618166
524,0.0013529648753668835
525,0.0010765150743557495
526,0.001057596443800873
527,0.0012597923949427816
528,0.0012134122665884305
529,0.0011145220699108694
530,0.001128709294746107
531,0.0013831471142962532
532,0.0010684745066775524
533,0.0012703096278123404
534,0.0011536889097871277
535,0.0013937592819300044
536,0.001296477882598979
537,0.0011532716343649208
538,0.0011123699914635874
539,0.0012815456747763824
540,0.0009471824005218303
541,0.001243853638227348
542,0.0015350928041675494
543,0.0012109235415372292
544,0.0010992117934120536
545,0.0012492782912717337
546,0.0011644934456840562
547,0.0013087501439070198
548,0.001272099130298351
549,0.0011231322575489654
550,0.0012252869375629703
551,0.001306313360832132
552,0.0012404126774775233
553,0.0011991843811859743
554,0.0016475636630793663
555,0.0011315676827795378
556,0.001171670085553854
557,0.0011916795110124233
558,0.0012563378859004118
559,0.0012022276857774883
560,0.001449797964372544
561,0.0011557715173164122
562,0.0014120144453661956
563,0.0010779381539876018
564,0.0012428060143292246
565,0.0012753838122866225
566,0.0012366421260022712
567,0.001211725492887736
568,0.001517778993311402
569,0.0010875715255863102
570,0.0010998173840818053
571,0.0011875579478540163
572,0.0012298973444020789
573,0.0014837215012382544
574,0.0013591165696271916
575,0.0014368327472283387
576,0.0013221298601452684
577,0.0014680558174017717
578,0.0013526157880378103
579,0.0011657438835833058
580,0.0011387121087317704
581,0.0010755066187839082
582,0.0012685314330706614
583,0.001223455214149688
584,0.0010284616101126807
585,0.0012631017405989673
586,0.0010724139101247452
587,0.001502821033570988
588,0.001355441708150804
589,0.0013133576544998929
590,0.0011970909833375828
591,0.0012615187055911204
592,0.0013296738339961091
593,0.0014469600627618501
594,0.0011532175891170273
595,0.0013410365205030657
596,0.0011208284820544707
597,0.0012913768533186092
598,0.001304433471863159
599,0.0013799069155163092
600,0.0014586823544917697
601,0.001332951412909898
602,0.0011928407794693245
603,0.0010882957443529837
604,0.001199637572307589
605,0.0013283234184278787
606,0.0014138986638122528
607,0.0012483886633238175
608,0.0013677138965897356
609,0.001490542712255818
610,0.001516624046037224
611,0.00109183290968769
612,0.0011445421337505984
613,0.0012797991049379705
614,0.0016583894735362151
615,0.001266155234376268
616,0.00120072741492598
617,0.0013314130611361077
618,0.0010988660635499667
619,0.0014664979602266555
620,0.0011335529443946004
621,0.001167665712537377
622,0.0011200233556732037
623,0.0011719395846259435
624,0.0011895865746195198
625,0.0010886335642803862
626,0.0009685396545301775
627,0.001336493977824935
628,0.0013152452192725114
629,0.001267211186333887
630,0.0012700354602934105
631,0.0013417080636774045
632,0.001210831495540926
633,0.0014508771140422424
634,0.0012670084722985833
635,0.001169879784854508
636,0.0010646468127124763
637,0.001351738225687189
638,0.001497754216027863
639,0.0014187969977396693
640,0.0011813625040544783
641,0.0011401881320888161
642,0.0011674734268170375
643,0.0014637255520832623
644,0.0012494942348521747
645,0.0013324349187431666
646,0.0010341036378497452
647,0.001131576239179634
