collision_id,split,pair_seed,alpha_low,alpha_high,left_seed,right_seed,low_location,low_scale,high_location,high_scale
104,fit,20265840,0.42,0.5,20265840,21265840,0.05810795063987907,0.864577459257307,0.0006028462893823139,0.9930594839505261
105,fit,20265840,0.42,0.58,20265840,21265840,0.05810795063987907,0.864577459257307,-0.04003526306762835,1.1564860445868226
106,fit,20265840,0.42,0.66,20265840,21265840,0.05810795063987907,0.864577459257307,0.008190091743391172,1.36417948806695
107,fit,20265840,0.5,0.58,20265840,21265840,-0.003856813525867614,1.024784748262512,-0.04003526306762835,1.1564860445868226
108,fit,20265840,0.5,0.66,20265840,21265840,-0.003856813525867614,1.024784748262512,0.008190091743391172,1.36417948806695
109,fit,20265840,0.58,0.66,20265840,21265840,-0.004355552798155537,1.1655322852760628,0.008190091743391172,1.36417948806695
110,fit,20265841,0.34,0.42,20265841,21265841,-0.002742633189707309,0.7340452401580718,0.004571031510659362,0.8202654916573134
111,fit,20265841,0.34,0.5,20265841,21265841,-0.002742633189707309,0.7340452401580718,0.013985397239756392,0.9914307841465946
112,fit,20265841,0.34,0.58,20265841,21265841,-0.002742633189707309,0.7340452401580718,-0.03961766418618895,1.1922375241623868
113,fit,20265841,0.34,0.66,20265841,21265841,-0.002742633189707309,0.7340452401580718,-0.06872026132428433,1.3905993248478918
114,fit,20265841,0.42,0.5,20265841,21265841,0.01119953121735943,0.8540841748272561,0.013985397239756392,0.9914307841465946
115,fit,20265841,0.42,0.58,20265841,21265841,0.01119953121735943,0.8540841748272561,-0.03961766418618895,1.1922375241623868
116,fit,20265841,0.42,0.66,20265841,21265841,0.01119953121735943,0.8540841748272561,-0.06872026132428433,1.3905993248478918
117,fit,20265841,0.5,0.58,20265841,21265841,0.007484381883342522,0.9456171883678959,-0.03961766418618895,1.1922375241623868
118,fit,20265841,0.5,0.66,20265841,21265841,0.007484381883342522,0.9456171883678959,-0.06872026132428433,1.3905993248478918
119,fit,20265841,0.58,0.66,20265841,21265841,-0.01321696438084852,1.1779456225494391,-0.06872026132428433,1.3905993248478918
120,fit,20265842,0.34,0.42,20265842,21265842,-0.0017978851949600606,0.6801213510631412,-0.01569910411047576,0.8728196728976918
121,fit,20265842,0.34,0.5,20265842,21265842,-0.0017978851949600606,0.6801213510631412,-0.0282119262089936,0.9981775691755269
122,fit,20265842,0.34,0.58,20265842,21265842,-0.0017978851949600606,0.6801213510631412,-0.07497869736285347,1.186718772495492
123,fit,20265842,0.34,0.66,20265842,21265842,-0.0017978851949600606,0.6801213510631412,0.059617586595873955,1.3706757725442897
124,fit,20265842,0.42,0.5,20265842,21265842,0.03173731787437875,0.8134449682942334,-0.0282119262089936,0.9981775691755269
125,fit,20265842,0.42,0.58,20265842,21265842,0.03173731787437875,0.8134449682942334,-0.07497869736285347,1.186718772495492
126,fit,20265842,0.42,0.66,20265842,21265842,0.03173731787437875,0.8134449682942334,0.059617586595873955,1.3706757725442897
127,fit,20265842,0.5,0.58,20265842,21265842,-0.013924274798120806,1.0114879339858962,-0.07497869736285347,1.186718772495492
128,fit,20265842,0.5,0.66,20265842,21265842,-0.013924274798120806,1.0114879339858962,0.059617586595873955,1.3706757725442897
129,fit,20265842,0.58,0.66,20265842,21265842,-0.0640308761750152,1.1478759700998697,0.059617586595873955,1.3706757725442897
130,fit,20265843,0.34,0.42,20265843,21265843,-0.0017704546298379208,0.7046778262975062,0.019600926047220125,0.8922703214154438
131,fit,20265843,0.34,0.5,20265843,21265843,-0.0017704546298379208,0.7046778262975062,0.03133940061186269,0.9800714883536844
132,fit,20265843,0.34,0.58,20265843,21265843,-0.0017704546298379208,0.7046778262975062,0.009219357480014647,1.1398261973245372
133,fit,20265843,0.34,0.66,20265843,21265843,-0.0017704546298379208,0.7046778262975062,-0.02323283109459188,1.3927782545468796
134,fit,20265843,0.42,0.5,20265843,21265843,0.06131588654268526,0.8411751555990594,0.03133940061186269,0.9800714883536844
135,fit,20265843,0.42,0.58,20265843,21265843,0.06131588654268526,0.8411751555990594,0.009219357480014647,1.1398261973245372
136,fit,20265843,0.42,0.66,20265843,21265843,0.06131588654268526,0.8411751555990594,-0.02323283109459188,1.3927782545468796
137,fit,20265843,0.5,0.58,20265843,21265843,0.0065329585833843185,0.9963034348919124,0.009219357480014647,1.1398261973245372
138,fit,20265843,0.5,0.66,20265843,21265843,0.0065329585833843185,0.9963034348919124,-0.02323283109459188,1.3927782545468796
139,fit,20265843,0.58,0.66,20265843,21265843,-0.06458589630768521,1.1785752490491843,-0.02323283109459188,1.3927782545468796
140,fit,20265844,0.34,0.42,20265844,21265844,-0.0007672750587527177,0.7121972986367324,-0.046934166363826316,0.8600077251487898
141,fit,20265844,0.34,0.5,20265844,21265844,-0.0007672750587527177,0.7121972986367324,-0.023177165095089075,1.0466250094685159
142,fit,20265844,0.34,0.58,20265844,21265844,-0.0007672750587527177,0.7121972986367324,0.01275798712838655,1.1437118355492242
143,fit,20265844,0.34,0.66,20265844,21265844,-0.0007672750587527177,0.7121972986367324,0.028064614373579787,1.442312061793542
144,fit,20265844,0.42,0.5,20265844,21265844,-0.005846043456782161,0.8859422990692335,-0.023177165095089075,1.0466250094685159
145,fit,20265844,0.42,0.58,20265844,21265844,-0.005846043456782161,0.8859422990692335,0.01275798712838655,1.1437118355492242
146,fit,20265844,0.42,0.66,20265844,21265844,-0.005846043456782161,0.8859422990692335,0.028064614373579787,1.442312061793542
147,fit,20265844,0.5,0.58,20265844,21265844,-0.00799345962344139,0.9763251832870317,0.01275798712838655,1.1437118355492242
148,fit,20265844,0.5,0.66,20265844,21265844,-0.00799345962344139,0.9763251832870317,0.028064614373579787,1.442312061793542
149,fit,20265844,0.58,0.66,20265844,21265844,-0.019998497909205035,1.195659897424976,0.028064614373579787,1.442312061793542
150,fit,20265845,0.34,0.42,20265845,21265845,-0.0014777894900587143,0.717390115237556,-0.016738243528541467,0.8758068188993775
151,fit,20265845,0.34,0.5,20265845,21265845,-0.0014777894900587143,0.717390115237556,-0.028437593419293555,0.9829365197590889
152,fit,20265845,0.34,0.58,20265845,21265845,-0.0014777894900587143,0.717390115237556,-0.02676767796942601,1.161030237985583
153,fit,20265845,0.34,0.66,20265845,21265845,-0.0014777894900587143,0.717390115237556,-0.00021080508343987453,1.3769609842741863
154,fit,20265845,0.42,0.5,20265845,21265845,-0.01099551132801178,0.8427568070158082,-0.028437593419293555,0.9829365197590889
155,fit,20265845,0.42,0.58,20265845,21265845,-0.01099551132801178,0.8427568070158082,-0.02676767796942601,1.161030237985583
156,fit,20265845,0.42,0.66,20265845,21265845,-0.01099551132801178,0.8427568070158082,-0.00021080508343987453,1.3769609842741863
157,fit,20265845,0.5,0.58,20265845,21265845,0.01214706555789724,0.938319499574206,-0.02676767796942601,1.161030237985583
158,fit,20265845,0.5,0.66,20265845,21265845,0.01214706555789724,0.938319499574206,-0.00021080508343987453,1.3769609842741863
159,fit,20265845,0.58,0.66,20265845,21265845,0.03455339586250976,1.1373888727562627,-0.00021080508343987453,1.3769609842741863
160,test,20266830,0.38,0.46,20266830,21266830,0.01046746525954555,0.8151529501121786,0.007318657817957406,0.9782379670292268
161,test,20266830,0.38,0.54,20266830,21266830,0.01046746525954555,0.8151529501121786,0.02138325267950593,1.1479816815365584
162,test,20266830,0.38,0.62,20266830,21266830,0.01046746525954555,0.8151529501121786,-0.02160162110405628,1.2875079078012712
163,test,20266830,0.46,0.54,20266830,21266830,-0.007866721482146127,0.9244636115159708,0.02138325267950593,1.1479816815365584
164,test,20266830,0.46,0.62,20266830,21266830,-0.007866721482146127,0.9244636115159708,-0.02160162110405628,1.2875079078012712
165,test,20266830,0.54,0.62,20266830,21266830,-0.01374303273934568,1.0858968788382661,-0.02160162110405628,1.2875079078012712
166,test,20266831,0.38,0.46,20266831,21266831,-0.01905506347795686,0.758992962132702,0.003861561658685676,0.9221588387029662
167,test,20266831,0.38,0.54,20266831,21266831,-0.01905506347795686,0.758992962132702,-0.02928872021450854,1.0726040289304448
168,test,20266831,0.38,0.62,20266831,21266831,-0.01905506347795686,0.758992962132702,0.11120383562028502,1.2865126039533878
169,test,20266831,0.46,0.54,20266831,21266831,-0.0054543123182545904,0.9454262583397489,-0.02928872021450854,1.0726040289304448
170,test,20266831,0.46,0.62,20266831,21266831,-0.0054543123182545904,0.9454262583397489,0.11120383562028502,1.2865126039533878
171,test,20266831,0.54,0.62,20266831,21266831,0.012150765495183073,1.0769994293460443,0.11120383562028502,1.2865126039533878
172,test,20266832,0.38,0.46,20266832,21266832,-0.009558577923820817,0.7808094173695834,-0.0003529559104868907,0.8902329465431217
173,test,20266832,0.38,0.54,20266832,21266832,-0.009558577923820817,0.7808094173695834,0.00448020062033183,1.0585102681744591
174,test,20266832,0.38,0.62,20266832,21266832,-0.009558577923820817,0.7808094173695834,-0.028432896395307064,1.2521737479116835
175,test,20266832,0.46,0.54,20266832,21266832,0.036617150748986374,0.8888271409525391,0.00448020062033183,1.0585102681744591
176,test,20266832,0.46,0.62,20266832,21266832,0.036617150748986374,0.8888271409525391,-0.028432896395307064,1.2521737479116835
177,test,20266832,0.54,0.62,20266832,21266832,0.004938837561538701,1.0902745411487906,-0.028432896395307064,1.2521737479116835
178,test,20266833,0.38,0.46,20266833,21266833,-0.02590027694764207,0.7662401843399285,-0.02684065030496416,0.9437486284360481
179,test,20266833,0.38,0.54,20266833,21266833,-0.02590027694764207,0.7662401843399285,0.03820356685040947,1.1046550949403209
180,test,20266833,0.38,0.62,20266833,21266833,-0.02590027694764207,0.7662401843399285,0.06364231137579862,1.2628747176339128
181,test,20266833,0.46,0.54,20266833,21266833,0.0034870644697405292,0.9230937916532693,0.03820356685040947,1.1046550949403209
182,test,20266833,0.46,0.62,20266833,21266833,0.0034870644697405292,0.9230937916532693,0.06364231137579862,1.2628747176339128
183,test,20266833,0.54,0.62,20266833,21266833,0.07497211567205403,1.1159806363860456,0.06364231137579862,1.2628747176339128
184,test,20266834,0.38,0.46,20266834,21266834,0.001830802134483943,0.7569337067393942,0.006831485547115247,0.9483014330484538
185,test,20266834,0.38,0.54,20266834,21266834,0.001830802134483943,0.7569337067393942,0.00128344617969832,1.0634016450467234
