distribution,node_count,matrix_seed,initialization,coupling_strength,sample_absolute_mean,sample_signed_mean,row_mean_std,mean_tm_order,q05_tm_order,mean_phase_mad,median_sync_residual,median_adaptive_scale,max_tm_modulus_error,local_initial_growth_rate,near_zero_rate,nonfinite_event_rate,finite_completed,first_nonfinite_step,synchronized
uniform_positive,64,20260913,global,0.4,1.0,1.0,0.0,0.8378659745186544,0.15793619718580076,0.22330302139887698,0.0018188801165782095,0.8422546238127543,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260913,global,0.425,1.0,1.0,0.0,0.8531647651863532,0.1628528739132066,0.19885572151501554,0.003093804362729509,0.8538070812707821,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260913,global,0.45,1.0,1.0,0.0,0.8604568580210107,0.17358662249318607,0.1876831875340249,0.0010401934522183938,0.8166026413361551,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260913,global,0.475,1.0,1.0,0.0,0.8918819766874345,0.38551595368296415,0.14311539090575692,0.0014319358855803322,0.8612853182966598,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260913,global,0.5,1.0,1.0,0.0,0.9586213500805755,0.6908379678052489,0.05632631831405619,8.572405617443133e-08,0.9280268220267437,4.440892098500626e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260913,global,0.525,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0861132670835907,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260913,global,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.0515893991599916,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260913,global,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.2000236046919683,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260913,global,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.3313244787281995,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260913,local,0.0,1.0,1.0,0.0,0.08449039737750333,0.019724525275583365,1.4041221101462174,0.36337597749860295,0.5764901611193873,4.440892098500626e-16,0.5636124667122713,0.0,0.0,True,-1,False
uniform_positive,64,20260913,local,0.4,1.0,1.0,0.0,0.7328430151759601,0.07005345437979324,0.37435959218462017,0.02079683277284708,0.7284824393949838,4.440892098500626e-16,0.0494114835455717,0.0,0.0,True,-1,False
uniform_positive,64,20260913,local,0.425,1.0,1.0,0.0,0.7853570072488917,0.09662363373398766,0.30202019365241356,0.00692041042156644,0.7455787911614546,4.440892098500626e-16,-0.123455650200949,0.0,0.0,True,-1,False
uniform_positive,64,20260913,local,0.45,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.8644602603147529,1.1102230246251565e-16,-0.48603652007897286,0.0,0.0,True,-1,True
uniform_positive,64,20260913,local,0.475,1.0,1.0,0.0,0.924529334571496,0.39820234364966356,0.10030130342682916,0.00024167988601295686,0.9144698078919319,4.440892098500626e-16,0.003634971020797339,0.0,0.0,True,-1,False
uniform_positive,64,20260913,local,0.5,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.014446966688653,1.1102230246251565e-16,-0.033159840633975576,0.0,0.0,True,-1,True
uniform_positive,64,20260913,local,0.525,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9030980049988748,1.1102230246251565e-16,-0.17676838288490035,0.0,0.0,True,-1,True
uniform_positive,64,20260913,local,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9742037255698641,1.1102230246251565e-16,-0.3564645675443075,0.0,0.0,True,-1,True
uniform_positive,64,20260913,local,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.1759094332408475,1.1102230246251565e-16,-0.43811650506147587,0.0,0.0,True,-1,True
uniform_positive,64,20260913,local,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.034447323988192,1.1102230246251565e-16,-0.5795397689361574,0.0,0.0,True,-1,True
uniform_positive,64,20260914,global,0.0,1.0,1.0,0.0,0.08609431070223159,0.019170100153854855,1.4102656536602813,0.3637017520189535,0.5851672313673365,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260914,global,0.4,1.0,1.0,0.0,0.812369317254309,0.11928810248503105,0.25641549497883476,0.008785735185563654,0.7883078040782665,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260914,global,0.425,1.0,1.0,0.0,0.8175726041548084,0.125062294771824,0.25574097790003225,0.0028751359409504434,0.8182918298943433,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260914,global,0.45,1.0,1.0,0.0,0.8862977998672177,0.17592814468315326,0.15435412804594362,0.0003000770275322748,0.863118523299073,4.440892098500626e-16,nan,0.0,0.0,True,-1,False
uniform_positive,64,20260914,global,0.475,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9352204006800968,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260914,global,0.5,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,0.9658812526758582,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260914,global,0.525,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.068795027824291,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260914,global,0.55,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.2921273546866439,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260914,global,0.575,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.2267217514307065,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260914,global,0.6,1.0,1.0,0.0,1.0,0.9999999999999999,0.0,0.0,1.4929019778070058,1.1102230246251565e-16,nan,0.0,0.0,True,-1,True
uniform_positive,64,20260914,local,0.0,1.0,1.0,0.0,0.08722191464843639,0.02047774598141036,1.4051243742162582,0.3621404630959536,0.5773100804542068,4.440892098500626e-16,0.6502056474798736,0.0,0.0,True,-1,False
uniform_positive,64,20260914,local,0.4,1.0,1.0,0.0,0.7568418273533483,0.08665719942869796,0.3394678467064647,0.017761114782273667,0.7503141374784361,4.440892098500626e-16,0.32983205572638397,0.0,0.0,True,-1,False
uniform_positive,64,20260914,local,0.425,1.0,1.0,0.0,0.7086317715404095,0.08919144571870151,0.40492463494594494,0.03599479814837051,0.7395994016751564,4.440892098500626e-16,0.4041608169532377,0.0,0.0,True,-1,False
uniform_positive,64,20260914,local,0.45,1.0,1.0,0.0,0.8958934402088616,0.21828708225231064,0.14163817384469402,2.2930408195415368e-05,0.8916580246864618,4.440892098500626e-16,0.20163507439918874,0.0,0.0,True,-1,False
