key,beta,dtype,scale_name,scale,start,stop,n,order,lag,k,pairs,real,imag,theory,error
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,4096,5,45904,0.12160645759515497,-0.20948185243246148,0.0002769503319434087,0.2420815892034528
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,4096,6,45904,0.09167401363498295,-0.17374180227793934,5.381238838625741e-05,0.1964191312862712
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,4096,7,45904,0.09361555729505859,-0.15180630016057395,1.0455929492892342e-05,0.178345360943592
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,4096,8,45904,0.07558240709182738,-0.1271050391970827,2.031622547128119e-06,0.1478786128734284
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,1,33616,-0.3343058420751862,-0.10379106992942264,0.0014253499735602199,0.35140862185149435
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,2,33616,-0.06309995922823022,0.004412196705499834,2.031622547128119e-06,0.06325605685702841
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,3,33616,0.06467917068613631,0.004787604469820358,2.895773143833411e-09,0.06485611692518597
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,4,33616,0.05621774618067699,0.0640913671000711,4.127490173999347e-12,0.08525337718781012
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,5,33616,0.015356499631255386,0.09151926318346086,5.883118010380037e-15,0.09279869403482001
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,6,33616,-0.008839086183958695,0.04320793331148397,8.38550210054684e-18,0.04410277707375235
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,7,33616,-0.029228937425400586,0.04538493346141002,1.1952275197303604e-20,0.053982617279218666
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,original,16384,8,33616,-0.005925174972803651,0.009140275456870144,1.7036175136461162e-23,0.010892765208421664
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,1,49999,0.003013058123609738,-0.0022208337291530792,0.0020996031311488043,0.0024013543003471556
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,2,49999,0.06462404021652884,-0.0006974552289373733,0.06731504202616392,0.002779916282162353
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,3,49999,0.08702129723145105,-0.00016190176793886438,0.08735559209431612,0.0003714367211244814
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,4,49999,0.0615215566605591,0.0029568633889427666,0.061562650941772115,0.002957148937882317
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,5,49999,0.04894166892659093,0.0014478605569468303,0.04616569963718772,0.0031308634093604537
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,6,49999,0.02117396852273881,-0.002045432359554289,0.02581351332075971,0.005070421034820938
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,7,49999,0.019657164389105603,-0.00028835927450741834,0.02239078060273472,0.0027487831261506293
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1,8,49999,0.02176931172508168,0.0018539517608762027,0.02215293343216165,0.0018932254873096658
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,1,49998,0.006240705075063606,0.0019874449201908334,0.0020996031311488043,0.00459332805498228
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,2,49998,0.06945565955764144,-0.0016767534749799534,0.06731504202616392,0.002719144283028436
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,3,49998,0.0819561374489408,-0.00010917055496105008,0.08735559209431612,0.005400558182034116
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,4,49998,0.06493484719026349,0.005535969630038203,0.061562650941772115,0.006482180750568794
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,5,49998,0.048051785772814125,0.00010064666457085809,0.04616569963718772,0.001888769615938216
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,6,49998,0.029575286058416386,0.0009547215664511413,0.02581351332075971,0.0038810343207995365
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,7,49998,0.021641913740029387,0.0012674473661672052,0.02239078060273472,0.0014721495861706145
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,2,8,49998,0.027823450057531045,-0.0001453651539926435,0.02215293343216165,0.005672379555934707
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,1,49996,0.001536185885127549,-0.002454455779615843,0.0020996031311488043,0.0025182915175181353
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,2,49996,0.06901802685890203,0.00314208404980379,0.06731504202616392,0.003573912354348861
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,3,49996,0.08930301133128712,-0.0017255341326809926,0.08735559209431612,0.0026019050189374465
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,4,49996,0.058902511446584885,0.001914433124721563,0.061562650941772115,0.0032774069510645367
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,5,49996,0.047651350431844604,3.869154601069633e-05,0.04616569963718772,0.001486154540886424
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,6,49996,0.019521119792958383,0.0020996762826771217,0.02581351332075971,0.006633464916674606
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,7,49996,0.017719353521701654,0.0038582503321213774,0.02239078060273472,0.006058739687321433
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4,8,49996,0.017750176242754073,0.0031895244382698913,0.02215293343216165,0.005436665983045213
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,1,49992,0.004935668155449744,0.001163476619620235,0.0020996031311488043,0.0030654433066794793
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,2,49992,0.06514197298866281,0.0010470145662178686,0.06731504202616392,0.0024121501909330615
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,3,49992,0.08497353032470098,-0.003791857662343937,0.08735559209431612,0.004477990934083994
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,4,49992,0.06046424718959121,0.0011222657357795414,0.061562650941772115,0.0015703411045087903
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,5,49992,0.04711657994076949,-0.00021710350203930253,0.04616569963718772,0.0009753498256202706
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,6,49992,0.024948648558244094,-0.0022410643654442596,0.02581351332075971,0.0024021574776657076
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,7,49992,0.026198292634848238,-0.001982144094543547,0.02239078060273472,0.004292556707397479
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,8,8,49992,0.01758377923306721,0.0056339461379218,0.02215293343216165,0.007253862362914417
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,1,49984,-0.0008564111128042113,-0.008923675658163096,0.0020996031311488043,0.009400532296766267
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,2,49984,0.06362852117441335,0.0033280547520580235,0.06731504202616392,0.004966526394079443
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,3,49984,0.08873915132943237,-0.003833553514818184,0.08735559209431612,0.004075582008505082
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,4,49984,0.06368652636294383,-0.004105584004058311,0.061562650941772115,0.0046224092007347015
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,5,49984,0.04709401359472897,-0.0045064163308164,0.04616569963718772,0.0046010384643485275
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,6,49984,0.027454357530112505,-0.004123962737022162,0.02581351332075971,0.004438404935978005
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,7,49984,0.023527850049857163,-0.0005783711535489058,0.02239078060273472,0.001275711612723202
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16,8,49984,0.026516205446606787,-0.0023851310882925633,0.02215293343216165,0.0049726243554465074
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,1,49936,0.004693233498081521,-0.005718288182320286,0.0020996031311488043,0.006278991815278897
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,2,49936,0.06941160665072427,0.0007110930580140854,0.06731504202616392,0.002213873655408925
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,3,49936,0.09105431145368158,-0.0018569586213088307,0.08735559209431612,0.004138697889505588
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,4,49936,0.06068229401911342,0.0005487356731212116,0.061562650941772115,0.0010373712692324203
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,5,49936,0.04789992637562979,8.640316518702467e-05,0.04616569963718772,0.0017363778066082725
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,6,49936,0.025999570267762333,0.00973273599815983,0.02581351332075971,0.009734514225034763
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,7,49936,0.026885167859455696,-0.0008304278272643055,0.02239078060273472,0.004570462469999159
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,64,8,49936,0.019888359761136235,-0.0006601775894417282,0.02215293343216165,0.002358840469616929
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,1,49744,0.002768980985700562,-0.0016069978995583867,0.0020996031311488043,0.0017408357077419397
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,2,49744,0.06964695010608313,0.004001797306592312,0.06731504202616392,0.004631649487627701
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,3,49744,0.0884102872170753,-0.0016909562237864245,0.08735559209431612,0.001992916142925753
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,4,49744,0.06170794010589142,0.002759645368079534,0.061562650941772115,0.0027634672964906453
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,5,49744,0.04138569221185674,0.0011555173090415738,0.04616569963718772,0.004917691657445994
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,6,49744,0.027548132431703527,-5.14812776130197e-05,0.02581351332075971,0.0017353828920431897
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,7,49744,0.022996464197987274,0.005807758995351058,0.02239078060273472,0.00583925655932664
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,256,8,49744,0.02203907739479638,-0.0028984995334457304,0.02215293343216165,0.0029007348625184
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,1,48976,0.0023103772644129487,0.0020409825849635223,0.0020996031311488043,0.0020518371395843366
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,2,48976,0.06736223861421928,-0.0011037895717253793,0.06731504202616392,0.0011047981429083609
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,3,48976,0.08411491400236747,-0.000731194296723574,0.08735559209431612,0.003322143825182325
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,4,48976,0.06560176290189805,0.002329476755149465,0.061562650941772115,0.004662712448694864
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,5,48976,0.03716793867085586,0.00343683942815326,0.04616569963718772,0.009631799814269086
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,6,48976,0.027142276490537846,-0.0002548309383349879,0.02581351332075971,0.0013529783326023852
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,7,48976,0.024977024677456588,0.00615889647360066,0.02239078060273472,0.006679870072581099
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,1024,8,48976,0.019834113864434802,-0.00011771684270633299,0.02215293343216165,0.002321805642755154
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,1,45904,0.001603837329261148,-0.0009228380762772154,0.0020996031311488043,0.0010475752218090796
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,2,45904,0.06912824041125666,-0.0010236719020229527,0.06731504202616392,0.002082208574253358
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,3,45904,0.09405712054741384,-0.0011358889818342864,0.08735559209431612,0.006797111694442788
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,4,45904,0.06278399647964986,-0.00427595159517116,0.061562650941772115,0.004446959294522568
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,5,45904,0.042548290040876555,0.002659788706942807,0.04616569963718772,0.0044900031350840475
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,6,45904,0.022412142820141128,-0.0017596797836395303,0.02581351332075971,0.0038295945246759437
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,7,45904,0.020812132257431566,-0.0008190128537342434,0.02239078060273472,0.0017784579423507014
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,4096,8,45904,0.017134864542238594,0.0004206228569622183,0.02215293343216165,0.005035666685932725
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,1,33616,0.003608543049590369,-0.009072196928095692,0.0020996031311488043,0.009196828626195844
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,2,33616,0.06598050107770334,-0.001254739408765397,0.06731504202616392,0.0018317670504261754
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,3,33616,0.084571253242165,0.0015392987661243041,0.08735559209431612,0.0031815064882835063
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,4,33616,0.06534334648838022,0.0004716787268249383,0.061562650941772115,0.003810005201765683
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,5,33616,0.04356803129449955,0.0005354213630892536,0.04616569963718772,0.0026522739026459243
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,6,33616,0.026525080370630574,0.0031226673717318354,0.02581351332075971,0.003202714345823013
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,7,33616,0.020038271712228987,0.0032057656048796158,0.02239078060273472,0.003976333888563393
b1.0002_float64,1.0002,float64,matched,0.024490489234231166,150000,200000,50000,shuffled,16384,8,33616,0.02126724285666442,-0.009254372190300309,0.02215293343216165,0.009296658132475795
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,1,199999,0.9989546394054637,-3.099242445018969e-05,0.9990005996915833,5.543354826722482e-05
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,2,199999,0.9978248097030472,-0.00017681570062029933,0.998002198184143,0.0002504605062905789
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,3,199999,0.9966634255377326,-0.00033201837300873296,0.9970047944794772,0.00047620264006325956
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,4,199999,0.9955438431824906,-0.0004078790833985905,0.9960083875803815,0.0006181964447373434
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,5,199999,0.9944283456262335,-0.0005078244730499095,0.995012976490648,0.0007743894001434169
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,6,199999,0.993248396263721,-0.0005610586074234049,0.9940185602150646,0.0009528584747553916
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,7,199999,0.9920794466718857,-0.000639327647296268,0.9930251377594137,0.0011415215607368915
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1,8,199999,0.9909424011287536,-0.0007471021998771007,0.9920327081304714,0.0013217151943803749
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,1,199998,0.9979074241175223,-5.7553733253943074e-05,0.998002198184143,0.0001108808185183368
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,2,199998,0.9956459977682646,-0.0003394292618496328,0.9960083875803815,0.0004965265347651655
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,3,199998,0.993313996929307,-0.0006441893170939441,0.9940185602150646,0.0009546671147031051
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,4,199998,0.9910827389363512,-0.0007914254700659374,0.9920327081304714,0.0012364448004041244
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,5,199998,0.9888680622446471,-0.0009895320496932298,0.9900508233847789,0.0015421081648107648
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,6,199998,0.9865375471954974,-0.001072195093456583,0.98807289805203,0.0018726731084436417
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,7,199998,0.984229619730786,-0.0012275586370202303,0.9860989242221027,0.002236336175215934
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,2,8,199998,0.9819697701546047,-0.0014341082892657844,0.9841288940006772,0.0025920035432111955
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,1,199996,0.9958091071817995,-0.00010721843527388401,0.9960083875803815,0.00022629288570692743
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,2,199996,0.9912897910753112,-0.0006387858470670661,0.9920327081304714,0.0009797821743944106
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,3,199996,0.9866770817973448,-0.0012214863506890697,0.98807289805203,0.001854813177051304
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,4,199996,0.9822572582442555,-0.0014651567888786861,0.9841288940006772,0.002376910772560358
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,5,199996,0.9779106555506857,-0.0017845980821220306,0.9802006328848786,0.002903237245874134
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,6,199996,0.9733291104108399,-0.001804276784481479,0.9762880518649374,0.0034656527875416634
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,7,199996,0.9688379807714717,-0.00212901748249606,0.9723910883519882,0.004142135792015738
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4,8,199996,0.9644980503030881,-0.0024846783132794975,0.968509680006996,0.004718770941861617
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,1,199992,0.9916063821172407,-0.00019166579983322799,0.9920327081304714,0.0004674287628964113
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,2,199992,0.9826148846277245,-0.0011221724303013055,0.9841288940006772,0.0018845411496480567
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,3,199992,0.9735131893682979,-0.0022540897922802426,0.9762880518649374,0.003575022051249246
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,4,199992,0.9649278381647737,-0.0026660482770071935,0.968509680006996,0.004465132069494431
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,5,199992,0.9564674675743488,-0.0031849119586878673,0.9607932807079165,0.005371808210569324
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,6,199992,0.9474940563803647,-0.0032157494554058185,0.9531383602142346,0.006496091927380774
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,7,199992,0.9390342831026622,-0.0038289296219044047,0.945544428706364,0.007552661638845911
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,8,8,199992,0.9307886842497757,-0.00445935973963769,0.9380110002672537,0.0084880938934381
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,1,199984,0.983318202765198,-0.0003754915860142252,0.9841288940006772,0.0008934283465674319
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,2,199984,0.9657571330472876,-0.0019970218878119102,0.968509680006996,0.0034006780479486367
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,3,199984,0.947970875443298,-0.004163247390668289,0.9531383602142346,0.006635927041022113
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,4,199984,0.9316008294189533,-0.005240123477130501,0.9380110002672537,0.008279443481295999
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,5,199984,0.9150558743577452,-0.006314599997986959,0.9231237282534812,0.010245215450029363
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,6,199984,0.897912221333892,-0.00659946206855237,0.9084727337118801,0.012453004508145831
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,7,199984,0.8815921863689203,-0.007744903232322922,0.8940542666576442,0.014672660672170058
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,16,8,199984,0.8654914365712104,-0.008889000914615383,0.8798646366223739,0.016899799317471178
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,1,199936,0.9358315707971666,-0.001947189670383337,0.9380110002672537,0.002922577702565266
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,2,199936,0.8725664068417973,-0.008421568901283115,0.8798646366223739,0.011143921243851015
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,3,199936,0.8110362194031651,-0.014856406229946814,0.8253227078979366,0.02061107856421983
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,4,199936,0.7578239730646966,-0.01763487080360048,0.774161778778622,0.024039812058451168
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,5,199936,0.7024679394253941,-0.022278767965594793,0.7261722644808116,0.0325305783594099
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,6,199936,0.6541871058816492,-0.025985692113224525,0.6811575721719828,0.037452132736618904
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,7,199936,0.6084734378868611,-0.030341508530863374,0.6389332956126557,0.042993139831885956
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,64,8,199936,0.56712440112745,-0.030738075016533993,0.5993264597216801,0.044517432915974604
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,1,199744,0.7661228218625087,-0.0033225499996352315,0.774161778778622,0.008698515206585693
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,2,199744,0.5788894844730458,-0.020955318310663662,0.5993264597216801,0.029271066308122887
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,3,199744,0.44216801418468993,-0.027622420004409315,0.46397563812723,0.035193331029035
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,4,199744,0.33524665783140994,-0.022464132969929388,0.3591922053225226,0.03283331409924683
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,5,199744,0.24555013612364063,-0.028994779851965427,0.2780728765959001,0.04357092960323297
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,6,199744,0.18804363607118468,-0.021794961642933246,0.21527339277557028,0.03487807338711477
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,7,199744,0.13464751390985852,-0.017238412345963194,0.16665643267484442,0.03635565624098846
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,256,8,199744,0.10560143074627082,-0.008953441094852521,0.12901904036445722,0.025070870500817678
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,1,198976,0.33813224427443866,0.0017635270584998185,0.3591922053225226,0.021133669511773718
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,2,198976,0.07238044748900362,-0.030956824633947805,0.12901904036445722,0.06454653510707124
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,3,198976,0.014410071305826963,0.0016072081760441822,0.046342633637104946,0.031972983207109354
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,4,198976,-0.025140985313086173,0.00812399342362369,0.016645912776565443,0.042569286123941646
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,5,198976,-0.01788014811092009,-0.01964928721475494,0.005979082119820896,0.03090885561212897
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,6,198976,-0.024512728500452073,-0.024057076550809374,0.0021476396924229313,0.035909861658758355
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,7,198976,-0.04586025726899479,-0.02159049921514271,0.0007714154373595767,0.05138737739709659
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,1024,8,198976,-0.040524488316113515,-0.01698689250016543,0.00027708641216502467,0.04419641407534637
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4096,1,195904,0.031402431064136364,-0.012050751146644162,0.016645912776565443,0.0190519142127441
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4096,2,195904,-0.07080543149332438,-0.005091152643794395,0.00027708641216502467,0.07126460683275139
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4096,3,195904,-0.045488026064616494,-0.02615016411208111,4.612356248470462e-06,0.05247295716443218
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4096,4,195904,-0.019794225225886235,-0.04138198380079631,7.677687980648593e-08,0.04587246423581445
b1.0005_float64,1.0005,float64,matched,0.038712413809077896,0,200000,200000,original,4096,5,195904,-0.017549112043549843,-0.029513960108021774,1.2780212445156133e-09,0.03433722789671939
