key,beta,dtype,scale_name,scale,start,stop,n,k,real,imag,theory,error
b1.001_float64,1.001,float64,fixed,1.0,0,200000,200000,6,0.5163581602525787,-0.03385954756024847,0.5182317204675645,0.03391134307077656
b1.001_float64,1.001,float64,fixed,1.0,0,200000,200000,7,-0.46369341385805146,0.033805980925042306,-0.4644560855212188,0.03381458286553484
b1.001_float64,1.001,float64,fixed,1.0,0,200000,200000,8,0.4167958618645481,-0.03350932997552059,0.41626061635722544,0.033513604448961204
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,1,-0.8930088901321246,-0.005227576255591715,-0.8962324519660286,0.006141571818763425
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,2,0.7982609659922028,0.009921446731280564,0.8032326079570398,0.011097401906219592
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,3,-0.7145143469631169,-0.017590767487543454,-0.7198831297284056,0.018391816908116424
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,4,0.6395569417844504,0.02578172803810331,0.6451826224854676,0.026388364556760992
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,5,-0.5759563810202304,-0.03528297329192011,-0.5782336037160233,0.035356384819783
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,6,0.5215692043075835,0.0442740417529468,0.5182317204675645,0.044399657335660425
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,7,-0.4725296370952769,-0.0539397792476821,-0.4644560855212188,0.05454064558022441
b1.001_float64,1.001,float64,fixed,1.0,0,50000,50000,8,0.4306663037474338,0.06343155180685091,0.41626061635722544,0.06504679541537475
b1.001_float64,1.001,float64,fixed,1.0,50000,100000,50000,1,-0.8719633027018929,0.01645531080182902,-0.8962324519660286,0.029321815421110772
b1.001_float64,1.001,float64,fixed,1.0,50000,100000,50000,2,0.7620714705633674,-0.032945137271648,0.8032326079570398,0.05272211396926817
b1.001_float64,1.001,float64,fixed,1.0,50000,100000,50000,3,-0.6653245304873838,0.04702145600861711,-0.7198831297284056,0.07202539882786307
b1.001_float64,1.001,float64,fixed,1.0,50000,100000,50000,4,0.5748594340406199,-0.058220455309613034,0.6451826224854676,0.09129606918979707
b1.001_float64,1.001,float64,fixed,1.0,50000,100000,50000,5,-0.49831758482148264,0.06535861240748166,-0.5782336037160233,0.10323913159158205
