stage,group,beta,gamma0,condition,seed,dtype,kind,x,argument,y,step,sample_index,pole_distance_fp,pole_distance_mp,reference,argument_error,multiplication_effect,tan_evaluation_error,total_error,scaled_error
B,wide,0.5,10.0,2,0,float64,large,388.5835959103527,194.29179795517635,-0.5294723688697831,1,1392,1.0838497594040728,1.08384975940406526735170443842190456157134756343099201004090757306929101339814658437585824145980032,-0.5294723688697831241063710105505360221352834893507040009000816688491799817823060037986373464025587043,0.0,0.0,0.00000000000000001866798412737134452218678190243664150090008166884917998178230600379863734640255870431471238038053515,0.00000000000000001866798412737134452218678190243664150090008166884917998178230600379863734640255870431471238038053515,1.8667984127371344e-17
B,wide,0.5,10.0,2,0,float64,large,385.2301972832287,192.61509864161434,1.4843609903087107,2,2503,0.5928495541579384,0.5928495541579459169792087998054628395516993115690079899590924269307089866018534156241417585401996804,1.484360990308710736267094550669840309274826830169791608870904792267642308870501936034295053577500332,0.0,0.0,0.00000000000000002135376286543132248843971330477916660887090479226764230887050193603429505357750033216692916381033086,0.00000000000000002135376286543132248843971330477916660887090479226764230887050193603429505357750033216692916381033086,1.4385828652766105e-17
B,wide,0.5,10.0,2,0,float64,large,-379.3312208186308,-189.6656104093154,-2.360317451073887,0,24,0.4007451328670779,0.400745132867085322487622093927025781770545537193902168984147834622892580315644416996106933198082613,-2.360317451073886998028140174778096734269655718919722699705430373678993172175687215842759392707622087,0.0,0.0,0.00000000000000009061923493011287635444024898063847269970543037367899317217568721584275939270762208677034606223934113,0.00000000000000009061923493011287635444024898063847269970543037367899317217568721584275939270762208677034606223934113,3.839281656324802e-17
B,wide,0.5,10.0,2,0,float64,large,-378.1589494415352,-189.0794747207676,-0.6607790897118172,0,1840,0.986880821414891,0.986880821414898383210168745886445032258826787193902168984147834622892580315644416996106933198082613,-0.6607790897118172233245203013555706059204340568139867016368521498128522488759794162626251265184166417,0.0,0.0,0.00000000000000002088959111537207854442465311198976795163685214981285224887597941626262512651841664166355817231827932,0.00000000000000002088959111537207854442465311198976795163685214981285224887597941626262512651841664166355817231827932,2.0889591115372078e-17
B,wide,0.5,10.0,2,0,float64,large,-373.033247025346,-186.516623512673,-2.312561750344192,0,3722,0.4081393759196974,0.4081393759197046869118855356535310457667355128187963480092032423150761740294354183680721078559655456,-2.312561750344192171718507193706831751313206424292544051994075875129638786316883044726081187267190083,0.0,0.0,0.00000000000000003010407239724612343505382848781683094800592412487036121368311695527391881273280991730136595573749056,0.00000000000000003010407239724612343505382848781683094800592412487036121368311695527391881273280991730136595573749056,1.3017629645031342e-17
B,wide,0.5,10.0,2,0,float64,large,370.5940905368428,185.2970452684214,-0.05698284878937897,2,1057,1.5138750334185165,1.513875033418509316126470230419398352102308886556309472965741349992740232256773580259962717486151524,-0.05698284878937896920476482395515415270590663265735629614809732459531603183329706876435591675171339104,0.0,0.0,0.000000000000000001624765455146368932097791436429328952398097324595316031833297068764355916751713391040040572498848154,0.000000000000000001624765455146368932097791436429328952398097324595316031833297068764355916751713391040040572498848154,1.624765455146369e-18
B,wide,0.5,10.0,2,0,float64,large,369.73039154498514,184.86519577249257,-0.5318102556605085,0,3203,1.0820255374896721,1.082025537489664953701900094647170111135512011556309472965741349992740232256773580259962717486151524,-0.5318102556605085302115068872134286311815192679446357674276453091895651056989577362822913691359926425,0.0,0.0,0.00000000000000001603782519748540675664444661340302048257235469081043489430104226371770863086400735754810905641367451,0.00000000000000001603782519748540675664444661340302048257235469081043489430104226371770863086400735754810905641367451,1.6037825197485406e-17
B,wide,0.5,10.0,2,0,float64,large,359.45030800029775,179.72515400014888,0.7671272581754323,0,1708,0.9164235812642278,0.9164235812642348906383855062385186550579435890685847060593140576994433614570174211120024571717314091,0.7671272581754322719031270821843667646441949580520244990982634748920459111905771970002501736433127945,0.0,0.0,0.00000000000000001353398519087670359216075074418483699909826347489204591119057719700025017364331279452005001531134268,0.00000000000000001353398519087670359216075074418483699909826347489204591119057719700025017364331279452005001531134268,1.3533985190876703e-17
B,wide,0.5,10.0,2,0,float64,large,359.20447921205215,179.60223960602607,0.5878776909518717,0,819,1.0393379753870295,1.039337975387036586268572674955902993436849839068584706059314057699443361457017421112002457171731409,0.5878776909518716806965067269478293027424892415398483164719944978579382279652690159515692205590721804,0.0,0.0,0.00000000000000002017862422800740954618214759928046418352800550214206177203473098404843077944092781957702307137155106,0.00000000000000002017862422800740954618214759928046418352800550214206177203473098404843077944092781957702307137155106,2.017862422800741e-17
B,wide,0.5,10.0,2,0,float64,large,-350.39425048378587,-175.19712524189293,0.8986402654988956,1,652,0.838732967659416,0.8387329676594091654129938656132842019594420846816269358905751269161894511154005761440671935125027275,0.89864026549889567226565260240779492370411859194310032258579954820659058152348496703367300705061064,0.0,0.0,0.00000000000000003160444931451668265573307977358372532258579954820659058152348496703367300705061063995042485527243878,0.00000000000000003160444931451668265573307977358372532258579954820659058152348496703367300705061063995042485527243878,3.160444931451668e-17
B,wide,0.5,10.0,2,0,float64,large,347.96731062538447,173.98365531269224,2.542440881495655,0,1343,0.37473696154128255,0.3747369615412893506566847240883683248960266653183730641094248730838105488845994238559328064874972725,2.542440881495655136404305152258651714677088626144403771451763916505428967429990761574919993635330564,0.0,0.0,0.00000000000000003302654215657263769591403686213684622854823608349457103257000923842508000636466943605767187396006451,0.00000000000000003302654215657263769591403686213684622854823608349457103257000923842508000636466943605767187396006451,1.2990092472531333e-17
B,wide,0.5,10.0,2,0,float64,large,347.40427820989817,173.70213910494908,1.2985012953293626,0,1251,0.6562531692844349,0.6562531692844416864084864532906388327085266653183730641094248730838105488845994238559328064874972725,1.298501295329362571716218010688149800324097289566917020096218492515076471990558366112419994623693548,0.0,0.0,0.00000000000000007637373673526761544702087341355808297990378150748492352800944163388758000537630645165477712433202344,0.00000000000000007637373673526761544702087341355808297990378150748492352800944163388758000537630645165477712433202344,5.881683523149321e-17
B,wide,0.5,10.0,2,0,float64,large,345.64970103197055,172.82485051598528,0.03727181336132498,3,2172,1.5335417582482425,1.533541758248249256006916289623436836858917290318373064109424873083810548884599423855932806487497272,0.03727181336132497947132393937315760461001670969616161982901362084655098623973250686503046829103258979,0.0,0.0,0.000000000000000001728829215375278413308253651987421385454013620846550986239732506865030468291032589791470333785179416,0.000000000000000001728829215375278413308253651987421385454013620846550986239732506865030468291032589791470333785179416,1.7288292153752784e-18
B,wide,0.5,10.0,2,0,float64,large,345.38349326308446,172.69174663154223,-0.09614392405451365,0,2073,1.4749470108985054,1.474947010898498765188373074669840919164423984056732756865519719224005857401609574772102018854619795,-0.09614392405451365371460470718171277981786474656301255678288230121987855465016683154972444641938690218,0.0,0.0,0.000000000000000004512390908564845500183985085002953963032882301219878554650166831549724446419386902182687019198241552,0.000000000000000004512390908564845500183985085002953963032882301219878554650166831549724446419386902182687019198241552,4.5123909085648455e-18
B,wide,0.5,10.0,2,0,float64,large,342.02325576735126,171.01162788367563,4.8053823776460245,0,1061,0.20517173696809543,0.2051717369681021049227692104983300097906541409432672431344802807759941425983904252278979811453802051,4.80538237764602444840938881811549806871628792451500525004898594809119963584077554902950954087920013,0.0,0.0,0.00000000000000004590156128556603646001601188017249474995101405190880036415922445097049045912079987003071508859722471,0.00000000000000004590156128556603646001601188017249474995101405190880036415922445097049045912079987003071508859722471,9.552114208245688e-18
B,wide,0.5,10.0,2,0,float64,large,-339.3805560292027,-169.69027801460135,-0.044303673308133645,0,3033,1.5265216060423779,1.526521606042384528675944163661000145288701015943267243134480280775994142598390425227897981145380205,-0.04430367330813364501802067604633276946254283149751411442992528520211079567329060702982443803926798398,0.0,0.0,0.000000000000000000329674374940325546643061340255415573070074714797889204326709392970175561960732016018068224126295486,0.000000000000000000329674374940325546643061340255415573070074714797889204326709392970175561960732016018068224126295486,3.2967437494032555e-19
B,wide,0.5,10.0,2,0,float64,large,338.2069358933824,169.1034679466912,-0.6028812137902598,4,1375,1.0282609796372792,1.028260979637272696916928580973807456926046508431838577840464311531822263687818573400136844196736864,-0.6028812137902598059380378794977301676934751985862085232904913366661990537484281879069757317996144624,0.0,0.0,0.00000000000000002299492243811792228918614058510519772670950866333380094625157181209302426820038553763242239229947029,0.00000000000000002299492243811792228918614058510519772670950866333380094625157181209302426820038553763242239229947029,2.2994922438117923e-17
B,wide,0.5,10.0,2,0,float64,large,-335.8743542365414,-167.9371771182707,-7.198741296276522,0,2898,0.138029848783221,0.1380298487832275504585289666312302322829378665681614221595356884681777363121814265998631558032631377,-7.198741296276521639020211509435197839270909660625328004795230728596730827618123595556692645839188313,0.0,0.0,0.00000000000000004388803084521251035643704735593782800479523072859673082761812359555669264583918831306006561382738893,0.00000000000000004388803084521251035643704735593782800479523072859673082761812359555669264583918831306006561382738893,6.096625651475094e-18
B,wide,0.5,10.0,2,0,float64,large,329.3573654012989,164.67868270064946,3.8372729389638724,0,1705,0.25493161281467813,0.2549316128146845617905699338422974164451434671930556011845910961603613300259724279718283304611460685,3.837272938963872360265086884959659586905626907808659731719981534704542725333652384402187199786601851,0.0,0.0,0.00000000000000008816063129075331329250416313125384026828001846529545727466634761559781280021339814870191412314801752,0.00000000000000008816063129075331329250416313125384026828001846529545727466634761559781280021339814870191412314801752,2.297481380476369e-17
B,wide,0.5,10.0,2,0,float64,large,325.79095568899623,162.89547784449812,-0.5046242250318803,0,2752,1.1034561846237718,1.103456184623765511633803504948203239968822807182050219790353496147455076260236570656206494880970999,-0.5046242250318803353031889082165320225540997784749373800613182143277711622296348438292917081790341107,0.0,0.0,0.00000000000000002177313619081977538843792698794759363006131821432777116222963484382929170817903411067419742083851216,0.00000000000000002177313619081977538843792698794759363006131821432777116222963484382929170817903411067419742083851216,2.1773136190819775e-17
B,wide,0.5,10.0,2,0,float64,large,323.6647227149405,161.83236135747026,-24.776028832832655,0,2199,0.04033969759591649,0.04033969759591018358243014240700450950007280718205021979035349614745507626023657065620649488097099888,-24.77602883283265346746787949946697175107447168219882806606729211894980621737329180178475994620102539,0.0,0.0,0.000000000000001090692477328544600609917959958426171933932707881050193782626708198215240053798974609115956525916373,0.000000000000001090692477328544600609917959958426171933932707881050193782626708198215240053798974609115956525916373,4.40220862143647e-17
B,wide,0.5,10.0,2,0,float64,large,322.5462369045563,161.27311845227814,1.7509872279437153,0,1965,0.518903207596205,0.5189032075962113141658730847195938486542240678179497802096465038525449237397634293437935051190290011,1.75098722794371528720169810712073522039754462176426064216913594266871961408726278358213753735138502,0.0,0.0,0.00000000000000002033040398074112308791773247784511435783086405733128038591273721641786246264861498043812968370263824,0.00000000000000002033040398074112308791773247784511435783086405733128038591273721641786246264861498043812968370263824,1.1610823686370507e-17
B,wide,0.5,10.0,2,0,float64,large,-321.98451997651296,-160.99225998825648,-0.9716778413723023,0,2233,0.7997616716178673,0.7997616716178735716030016583756760019745365678179497802096465038525449237397634293437935051190290011,-0.9716778413723023365113261524340483543203465294359780805756854204703015483820452470950495380882299716,0.0,0.0,0.00000000000000004981808509448746882348519485707269683057568542047030154838204524709504953808822997157962595051718326,0.00000000000000004981808509448746882348519485707269683057568542047030154838204524709504953808822997157962595051718326,4.981808509448747e-17
B,wide,0.5,10.0,2,0,float64,large,-321.1111761378027,-160.55558806890136,-0.3474067800869971,3,409,1.2364335909729878,1.236433590972994079646912035103257026144458442817949780209646503852544923739763429343793505119029001,-0.3474067800869971330166288994207840691220731160612918084189762026074968939748971768752451427624344502,0.0,0.0,0.00000000000000003068631379799468929869055456137379180841897620260749689397489717687524514276243445019497843861901105,0.00000000000000003068631379799468929869055456137379180841897620260749689397489717687524514276243445019497843861901105,3.068631379799469e-17
B,wide,0.5,10.0,2,0,float64,large,-314.72104714602744,-157.36052357301372,-0.28851913243533256,0,1200,1.28990543327083,1.289905433270836144190659692804570029398460918442843959234701911544728517453554430715758679776911934,-0.288519132435332565769310362470100053411898342949784080588514039759686839610502409870360888359931443,0.0,0.0,0.000000000000000006508211767454162590962824551445877830588514039759686839610502409870360888359931443010897367500078252,0.000000000000000006508211767454162590962824551445877830588514039759686839610502409870360888359931443010897367500078252,6.508211767454163e-18
B,wide,0.5,10.0,2,0,float64,large,313.5741237207757,156.78706186038784,-0.30121469330208755,0,1398,1.2782255076930777,1.278225507693071682873498387549822991517458480932261861740242680763087888832654567912276145565205135,-0.3012146933020875401098873027316126436319924424431068998392257795626828949161948620554921909445618051,0.0,0.0,0.00000000000000001488367513217021995928615559832837747516077422043731710508380513794450780905543819493899530930717902,0.00000000000000001488367513217021995928615559832837747516077422043731710508380513794450780905543819493899530930717902,1.488367513217022e-17
B,wide,0.5,10.0,2,0,float64,large,309.41525283926296,154.70762641963148,0.9688661473195929,0,3167,0.8012099330632783,0.8012099330632843187834697590127533024278540190677381382597573192369121111673454320877238544347948645,0.9688661473195928896291257205115253550397706292325903535725087438598595050967356415050871097968246697,0.0,0.0,0.00000000000000002656606105110711366659277203304118410357250874385985950509673564150508710979682466968980091775311776,0.00000000000000002656606105110711366659277203304118410357250874385985950509673564150508710979682466968980091775311776,2.6566061051107113e-17
B,wide,0.5,10.0,2,0,float64,large,-307.6944792221791,-153.84723961108955,0.09105078171493512,0,2746,1.4799959119845827,1.479995911984576750942352583755618295148221630307367682715187273070904295118863566540310970907322203,0.09105078171493512334811206658719139433088296972029391603868923250600012547895176076604185326757492037,0.0,0.0,0.000000000000000001057379316925789781646752301080157197288689232506000125478951760766041853267574920372204898408906234,0.000000000000000001057379316925789781646752301080157197288689232506000125478951760766041853267574920372204898408906234,1.0573793169257897e-18
B,wide,0.5,10.0,2,0,float64,large,304.156867440381,152.0784337201905,3.3656746243439954,0,3716,0.2888099789144629,0.2888099789144688565693000497921646028009971196926323172848127269290957048811364334596890290926777972,3.365674624343995326831628743714788708762500155528494855159349557106674659375680951857251541618310417,0.0,0.0,0.000000000000000120075145561092397417946484219471505144840650442893325340624319048142748458381689582901747482919333,0.000000000000000120075145561092397417946484219471505144840650442893325340624319048142748458381689582901747482919333,3.5676397442755263e-17
B,wide,0.5,10.0,2,0,float64,large,-303.1490466171143,-151.57452330855716,-0.9854617383296509,0,2750,0.7927203905478049,0.7927203905478107935459489169224441438166221196926323172848127269290957048811364334596890290926777972,-0.9854617383296509514838084590261479935463010964969125576502852840125007183370532753400065202168549205,0.0,0.0,0.00000000000000005780861505744873118613319990020785005765028528401250071833705327534000652021685492051919424313448376,0.00000000000000005780861505744873118613319990020785005765028528401250071833705327534000652021685492051919424313448376,5.780861505744873e-17
B,wide,0.5,10.0,2,0,float64,large,302.8399965670041,151.41999828350205,0.7192833434824508,0,1017,0.9472454156029126,0.9472454156029185832857988941177070527521689946926323172848127269290957048811364334596890290926777972,0.7192833434824508383810496268169227285043655470357578924515430466055861977685387145100586381960638433,0.0,0.0,0.00000000000000001740954191676147461363238678727013289245154304660558619776853871451005863819606384329134300339102379,0.00000000000000001740954191676147461363238678727013289245154304660558619776853871451005863819606384329134300339102379,1.7409541916761475e-17
B,wide,0.5,10.0,2,0,float64,large,301.1462915097423,150.57314575487115,-0.22708871247288712,0,1741,1.347494709355976,1.347494709355970111061079468910521722558281654682473503690131865378720701405072565168345796249439272,-0.2270887124728871089791046101867915312794816914601066987912759073574813153254072251505940480392821303,0.0,0.0,0.000000000000000007498943986759090777948700147529151113708724092642518684674592774849405951960717869696986538317236148,0.000000000000000007498943986759090777948700147529151113708724092642518684674592774849405951960717869696986538317236148,7.498943986759091e-18
B,wide,0.5,10.0,2,0,float64,large,-298.5240847003147,-149.26204235015734,27.466960266971995,0,3154,0.03639130464217111,0.03639130464216529020302094924909517836882852968247350369013186537872070140507256516834579624943927023,27.46696026697199354075667906575901175774283927063763482868596826084285899979477823397969922110057428,0.0,0.0,0.000000000000001456463784053688219534981770104362365171314031739157141000205221766020300778899425718325832138093606,0.000000000000001456463784053688219534981770104362365171314031739157141000205221766020300778899425718325832138093606,5.302602726684074e-17
B,wide,0.5,10.0,2,0,float64,large,-296.31111439695684,-148.15555719847842,-0.5472149724944451,0,295,1.0700938470367536,1.07009384703675940414871457558410718369171834531752649630986813462127929859492743483165420375056073,-0.5472149724944450400232063593677202515690184920774605611743604964460731766926316785403824305827648847,0.0,0.0,0.00000000000000002214454971817471512626720892491472693882563950355392682330736832145961756941723511530987399742101821,0.00000000000000002214454971817471512626720892491472693882563950355392682330736832145961756941723511530987399742101821,2.2144549718174716e-17
B,wide,0.5,10.0,2,0,float64,large,-296.1811018863406,-148.0905509431703,-0.4655334862360271,0,3524,1.1351001023448593,1.13510010234486506902942802351253583359406209531752649630986813462127929859492743483165420375056073,-0.4655334862360270772685034402127795175622643426477756518262653540247368038047008072167864804424998728,0.0,0.0,0.000000000000000005847581228077788998096114258426443098173734645975263196195299192783213519557500127151067292623880256,0.000000000000000005847581228077788998096114258426443098173734645975263196195299192783213519557500127151067292623880256,5.847581228077789e-18
B,wide,0.5,10.0,2,0,float64,large,-296.0263086444036,-148.0131543222018,-0.37446278430319124,0,2405,1.2124967233133592,1.21249672331336504299872923236625745224640584531752649630986813462127929859492743483165420375056073,-0.3744627843031912525979677491773870856593256708417131556480872031867284555590143105483328140607852392,0.0,0.0,0.000000000000000009735116153758626532656968187931556905648087203186728455559014310548332814060785239203566123973879381,0.000000000000000009735116153758626532656968187931556905648087203186728455559014310548332814060785239203566123973879381,9.735116153758626e-18
B,wide,0.5,10.0,2,1,float64,pole,9.424987826280269,4.712493913140134,-9529.912676865208,0,669,0.00010493275544476433,0.0001049327554445806281279718167178397656472681248412685375831115382753905706865020579477619868243980168,-9529.912676865208056559115643488781722335247418823072421640841680857272210737085780749905834447906737,0.0,0.0,0.000000000000370353721077429669173507122418823072421640841680857272210737085780749905834447906736841399514717032,0.000000000000370353721077429669173507122418823072421640841680857272210737085780749905834447906736841399514717032,3.88622365844442e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.140048954854022,-1.570024477427011,-1295.5893248386233,0,2867,0.0007718493678856575,0.0007718493678857187325500299800487834453254223438029104874722961539082031431044993140174126710585339896,-1295.589324838623349760314263480352341334274044346060121093154075476490431830631455821232384512000683,0.0,0.0,0.00000000000007986266147352998155276005529434606012109315407547649043183063145582123238451200068291165950896276735,0.00000000000007986266147352998155276005529434606012109315407547649043183063145582123238451200068291165950896276735,6.164195701711077e-17
B,wide,0.5,10.0,2,1,float64,pole,3.138668001146958,1.569334000573479,683.8414524436134,1,2387,0.0014623262214175092,0.00146232622141757046339969661741728367802195554692791048747229615390820314310449931401741267105853399,683.8414524436134300511758010481719573482000468701868551232538908503038127715934959807579960523328947,0.0,0.0,0.000000000000004246555345168220559741643703129813144876746109149696187228406504019242003947667105256198633614302742,0.000000000000004246555345168220559741643703129813144876746109149696187228406504019242003947667105256198633614302742,6.209853658320563e-18
B,wide,0.5,10.0,2,1,float64,pole,3.144741273830039,1.5723706369150194,-635.1983393024653,0,2097,0.0015743101201228793,0.00157431012012281806501525437968572196963734621088458951252770384609179685689550068598258732894146601,-635.1983393024653175084899408707475556293794548813911564542039776352566321839879377605862926741699559,0.0,0.0,0.00000000000002486236149017120839224659710761860884354579602236474336781601206223941370732583004406099931382599607,0.00000000000002486236149017120839224659710761860884354579602236474336781601206223941370732583004406099931382599607,3.914109964058389e-17
B,wide,0.5,10.0,2,1,float64,pole,3.144949383793872,1.572474691896936,-595.8173581034204,0,963,0.0016783651020393364,0.00167836510203927518826296449449633774760670656244708951252770384609179685689550068598258732894146601,-595.8173581034203250580546071411802690259693912139287746359971040789902960445405161377511378996593643,0.0,0.0,0.00000000000003569065969459398246595938217128607122536400289592100970395545948386224886210034063572606748630383783,0.00000000000003569065969459398246595938217128607122536400289592100970395545948386224886210034063572606748630383783,5.99020139463592e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.137580104909645,-1.5687900524548224,-498.4356517515945,0,2294,0.0020062743400741656,0.00200627434007422683980146672067443313595347410161541048747229615390820314310449931401741267105853399,-498.4356517515945060043878651729937537066695017380015887184552554556635298814729356494915178679728499,0.0,0.0,0.00000000000001446131419237173757389709918923800158871845525545566352988147293564949151786797284989223467114378604,0.00000000000001446131419237173757389709918923800158871845525545566352988147293564949151786797284989223467114378604,2.9013402515554457e-17
B,wide,0.5,10.0,2,1,float64,pole,-34.56267434942787,-17.281337174713936,387.9599457513544,0,3767,0.0025775799700742397,0.002577579970073566112325743555692110395792912811917984637804742307009765425850507545808460618356125985,387.9599457513543840348835236367779340861983976244682749972820733853005155703832867479498156080951338,0.0,0.0,0.000000000000001497781895377953585636491366374468274997282073385300515570383286747949815608095133758328495222225957,0.000000000000001497781895377953585636491366374468274997282073385300515570383286747949815608095133758328495222225957,3.860661163041533e-18
B,wide,0.5,10.0,2,1,float64,pole,-3.1467870373104976,-1.5733935186552488,385.03037330283036,2,1743,0.0025971918603522326,0.00259719186035217136289267813597594914439625734369708951252770384609179685689550068598258732894146601,385.0303733028303805665345002876764024465491526074626807534677054398441291341691541691515741841679189,0.0,0.0,0.0000000000000251245509439127689088552405588574626807534677054398441291341691541691515741841679188676033739214305,0.0000000000000251245509439127689088552405588574626807534677054398441291341691541691515741841679188676033739214305,6.52534259268737e-17
B,wide,0.5,10.0,2,1,float64,pole,3.1468791903194093,1.5734395951597047,-378.31863172003466,0,249,0.0026432683648081046,0.00264326836480804333230500646211927351954884523432208951252770384609179685689550068598258732894146601,-378.3186317200346691699505553449707227159307227970077114534650089315239956423674629146281821012408584,0.0,0.0,0.000000000000009831825061967523594420032285297007711453465008931523995642367462914628182101240858387772813370759632,0.000000000000009831825061967523594420032285297007711453465008931523995642367462914628182101240858387772813370759632,2.5988212680054632e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.1469265921048253,-1.5734632960524126,374.9565639995114,2,1853,0.002666969257516083,0.00266696925751602181488144282527988371852345460932208951252770384609179685689550068598258732894146601,374.9565639995113797406496149457264946626609372638015655062883270595669149350618597058032888539520448,0.0,0.0,0.000000000000008633580976634545226223569531486198434493711672940433085064938140294196711146047955233195994487632727,0.000000000000008633580976634545226223569531486198434493711672940433085064938140294196711146047955233195994487632727,2.3025549638453046e-17
B,wide,0.5,10.0,2,1,float64,pole,-141.37730386010173,-70.68865193005087,354.9583756356918,0,3057,0.0028172242805215575,0.002817224280518802033711783549327500583219764060119028063746673074130858560297530869216429802365970252,354.9583756356918331862926703260633057673224037768300444712164860336758829186930550343936261753625889,0.0,0.0,0.00000000000001025052380155188766184642396627683004447121648603367588291869305503439362617536258894797750556605771,0.00000000000001025052380155188766184642396627683004447121648603367588291869305503439362617536258894797750556605771,2.8878100941256325e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.1476094401264745,-1.5738047200632372,332.4023470308264,9,3437,0.003008393268340681,0.00300839326834061987138304261068602619174427980463458951252770384609179685689550068598258732894146601,332.402347030826398640764011967200025132534963118588562437743841782837433387776392509330221111010243,0.0,0.0,0.00000000000002184604301207067368846261308811858856243774384178283743338777639250933022111101024304692463027625458,0.00000000000002184604301207067368846261308811858856243774384178283743338777639250933022111101024304692463027625458,6.572168700735652e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.135575662751602,-1.567787831375801,-332.3910605401096,0,1988,0.003008495419095647,0.00300849541909570822671846968543926658627085691411541048747229615390820314310449931401741267105853399,-332.3910605401095976826963564587757983622133737152265101935263199709311842494917422924335417041583177,0.0,0.0,0.000000000000008653349188135750492531341313784773489806473680029068815750508257707566458295841682275459744001663946,0.000000000000008653349188135750492531341313784773489806473680029068815750508257707566458295841682275459744001663946,2.6033639936268838e-17
B,wide,0.5,10.0,2,1,float64,pole,3.134900837757053,1.5674504188785265,298.8714254223011,1,2401,0.0033459079163700167,0.00334590791637007795377010466720188441273264890630291048747229615390820314310449931401741267105853399,298.8714254223010955730690864861333306072907829335421239848637780484095871220152408306108692602403234,0.0,0.0,0.00000000000001973136628400382161781800218581645787601513622195159041287798475916938913073975967661316469681613211,0.00000000000001973136628400382161781800218581645787601513622195159041287798475916938913073975967661316469681613211,6.601958101589565e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.1348128248909863,-1.5674064124454932,-294.9915739513037,0,3841,0.003389914349403389,0.00338991434940345021463579456278333845135264402349041048747229615390820314310449931401741267105853399,-294.9915739513036675598935791981481123049869562692039358081047874783155638205229953195504090587540719,0.0,0.0,0.00000000000001075381318947849049090546226248079606419189521252168443617947700468044959094124592811192022924544691,0.00000000000001075381318947849049090546226248079606419189521252168443617947700468044959094124592811192022924544691,3.645464528167743e-17
B,wide,0.5,10.0,2,1,float64,pole,-21.998302965834714,-10.999151482917357,279.547420772796,0,3584,0.0035771953530812084,0.003577195353080779769071838553784554434052609999629626587693926922642577998268504801878111302590262115,279.5474207727959624798950043636640342449059945744180064077586119928744761092426196786991973033403338,0.0,0.0,0.00000000000002540674360905408060229073853667558199359224138800712552389075738032130080269665966619146226744756102,0.00000000000002540674360905408060229073853667558199359224138800712552389075738032130080269665966619146226744756102,9.088527284143173e-17
B,wide,0.5,10.0,2,1,float64,pole,-3.1495152933953405,-1.5747576466976703,252.43979124463672,1,67,0.003961319902773708,0.00396131990277364659159977322022219715121693605463458951252770384609179685689550068598258732894146601,252.4397912446367118717157342905032311544824676097057412527773746950545559977574997166139608475119194,0.0,0.0,0.00000000000001105050753658024195088287104801529425874722262530494544400224250028338603915248808061972682494222303,0.00000000000001105050753658024195088287104801529425874722262530494544400224250028338603915248808061972682494222303,4.3774824412967895e-17
B,wide,0.5,10.0,2,1,float64,pole,-91.11434747960892,-45.55717373980446,245.08089580168894,0,2277,0.00408026275246165,0.004080262752459873973363216734551204348563240310965595863303411536662108849969519893495032539302514315,245.0808958016889345596828354179845508128168581490688045972131406345416385043540948611422080541446525,0.0,0.0,0.000000000000004613208133202792579314136266850931195402786859365458361495645905138857791945855347535796466635030516,0.000000000000004613208133202792579314136266850931195402786859365458361495645905138857791945855347535796466635030516,1.8823205775025575e-17
B,wide,0.5,10.0,2,1,float64,pole,-9.43330153819538,-4.71665076909769,234.64184009434425,0,2722,0.004261788713000314,0.004261788713000130335777305684893584776023244687341268537583111538275390570686502057947761986824398017,234.6418400943442366622227773665644853207026301726778727314118860541698403476001782295370103586266112,0.0,0.0,0.000000000000009719074348114504602661475104202322127268588113945830159652399821770462989641373388831771679552748324,0.000000000000009719074348114504602661475104202322127268588113945830159652399821770462989641373388831771679552748324,4.1420892131627857e-17
B,wide,0.5,10.0,2,1,float64,pole,21.982406041980745,10.991203020990373,228.76519053721984,0,3464,0.0043712665739032985,0.004371266573903727162076805517287785577544069687870373412306073077357422001731495198121888697409737999,228.7651905372198331376566405986182642801041904170796862462277183431455463588423807813092906071609817,0.0,0.0,0.000000000000003959270581265843634523606747082920313753772281656854453641157619218690709392839018312559181089254379,0.000000000000003959270581265843634523606747082920313753772281656854453641157619218690709392839018312559181089254379,1.7307137383830582e-17
B,wide,0.5,10.0,2,1,float64,pole,-47.11478230570491,-23.557391152852453,-219.59775828436977,0,1891,0.004553749070995039,0.004553749070995957490637634583268282174571276563293657312084442308623047146567489710261190065878009916,-219.5977582843697812019320526180623648125178301525283118898797059381742579437212748962664030086320361,0.0,0.0,0.000000000000006573501447683369982000017830152528311889879705938174257943721274896266403008632036132373507617752227,0.000000000000006573501447683369982000017830152528311889879705938174257943721274896266403008632036132373507617752227,2.993428302292123e-17
B,wide,0.5,10.0,2,1,float64,pole,47.1331208071946,23.5665604035973,-216.6596330586161,0,1231,0.004615501673852052,0.004615501673851133082237824163880231619374035936706342687915557691376952853432510289738809934121990313,-216.6596330586160863924534307816244881780733513023235225677222471703203129552631261373829770288243302,0.0,0.0,0.000000000000008166148186100163288768948133072676477432277752829679687044736873862617022971175669831189495048986966,0.000000000000008166148186100163288768948133072676477432277752829679687044736873862617022971175669831189495048986966,3.76911382652017e-17
