stage,beta,gamma0,condition,seed,dtype,nonfinite,first_failure_step,first_failure_index,zero_count,max_abs,min_pole
C,1.01,0.17166177927933182,6,13,float64,0,,,0,53084.955136926765,1.883772901956071e-05
C,1.01,0.17166177927933182,6,13,float32,0,,,0,6559.57861328125,0.00015244881970666313
C,1.01,0.17166177927933182,6,14,float64,0,,,0,56124.26650150491,1.7817604794245767e-05
C,1.01,0.17166177927933182,6,14,float32,0,,,0,3864.590087890625,0.000258759656224683
C,1.01,0.17166177927933182,6,15,float64,0,,,0,96566.2022268796,1.0355590019051064e-05
C,1.01,0.17166177927933182,6,15,float32,0,,,0,3864.590087890625,0.000258759656224683
C,1.01,0.17166177927933182,6,16,float64,0,,,0,31802.23692281638,3.144432896640126e-05
C,1.01,0.17166177927933182,6,16,float32,0,,,0,3864.590087890625,0.000258759656224683
C,1.01,0.17166177927933182,6,17,float64,0,,,0,15894.310240883202,6.291559580340333e-05
C,1.01,0.17166177927933182,6,17,float32,0,,,0,3864.590087890625,0.000258759656224683
C,1.01,0.17166177927933182,6,18,float64,0,,,0,26516.33556651125,3.771260161555823e-05
C,1.01,0.17166177927933182,6,18,float32,0,,,0,3864.590087890625,0.000258759656224683
C,1.01,0.17166177927933182,6,19,float64,0,,,0,15601.360608800485,6.409697357212529e-05
C,1.01,0.17166177927933182,6,19,float32,0,,,0,3864.590087890625,0.000258759656224683
C,1.02,0.24062696159732128,7,0,float64,0,,,0,1032759.5377227694,9.682796076049272e-07
C,1.02,0.24062696159732128,7,1,float64,0,,,0,49152.78985563841,2.034472514789165e-05
C,1.02,0.24062696159732128,7,2,float64,0,,,0,11903.762603604971,8.400705146272003e-05
C,1.02,0.24062696159732128,7,3,float64,0,,,0,27692.334818124004,3.611107572298877e-05
C,1.02,0.24062696159732128,7,4,float64,0,,,0,15675.581026156335,6.379348854590461e-05
C,1.02,0.24062696159732128,7,5,float64,0,,,0,31566.71053217561,3.1678942240986885e-05
C,1.02,0.24062696159732128,7,6,float64,0,,,0,41110.85754449924,2.4324474348969005e-05
C,1.02,0.24062696159732128,7,7,float64,0,,,0,12779.556310623933,7.824997782801546e-05
C,1.02,0.24062696159732128,7,8,float64,0,,,0,4084439.879308508,2.4483161187305313e-07
C,1.02,0.24062696159732128,7,9,float64,0,,,0,66346.16879916166,1.5072460370024743e-05
C,1.02,0.24062696159732128,7,10,float64,0,,,0,119708.79253829201,8.35360526796336e-06
C,1.02,0.24062696159732128,7,11,float64,0,,,0,12895.214539603141,7.754814740756899e-05
C,1.02,0.24062696159732128,7,12,float64,0,,,0,878077.3034572494,1.1388518936783498e-06
C,1.02,0.24062696159732128,7,13,float64,0,,,0,3630.968581084545,0.0002754086003184941
C,1.02,0.24062696159732128,7,14,float64,0,,,0,361701.5609070542,2.7647102143202318e-06
C,1.02,0.24062696159732128,7,15,float64,0,,,0,24903.653944107467,4.015475005014757e-05
C,1.02,0.24062696159732128,7,16,float64,0,,,0,44448.59449580887,2.2497899228923757e-05
C,1.02,0.24062696159732128,7,17,float64,0,,,0,30224.593130250156,3.308563974124823e-05
C,1.02,0.24062696159732128,7,18,float64,0,,,0,69174.21792466908,1.4456253065731062e-05
C,1.02,0.24062696159732128,7,19,float64,0,,,0,9069.01434086649,0.00011026556562399037
C,1.05,0.37070573256992756,8,0,float64,0,,,0,15815.550701607222,6.322890789789426e-05
C,1.05,0.37070573256992756,8,1,float64,0,,,0,216170.23369978237,4.625983804018574e-06
C,1.05,0.37070573256992756,8,2,float64,0,,,0,83185.52136630037,1.202132274369383e-05
C,1.05,0.37070573256992756,8,3,float64,0,,,0,44393.953409441936,2.252559015425426e-05
C,1.05,0.37070573256992756,8,4,float64,0,,,0,32786.78350310726,3.0500094637009312e-05
C,1.05,0.37070573256992756,8,5,float64,0,,,0,28978.409732808417,3.4508449870962465e-05
C,1.05,0.37070573256992756,8,6,float64,0,,,0,34037.48195180129,2.937937656888323e-05
C,1.05,0.37070573256992756,8,7,float64,0,,,0,20926.451344124227,4.778641073888146e-05
C,1.05,0.37070573256992756,8,8,float64,0,,,0,51981.005251756935,1.9237796480275904e-05
C,1.05,0.37070573256992756,8,9,float64,0,,,0,17646.595375871097,5.6668154827077544e-05
C,1.05,0.37070573256992756,8,10,float64,0,,,0,16501.977038707875,6.059879955166991e-05
C,1.05,0.37070573256992756,8,11,float64,0,,,0,26130.859969582038,3.826892802893944e-05
C,1.05,0.37070573256992756,8,12,float64,0,,,0,441154.10789094854,2.2667815671173486e-06
C,1.05,0.37070573256992756,8,13,float64,0,,,0,13234.269475600471,7.556140517928078e-05
C,1.05,0.37070573256992756,8,14,float64,0,,,0,121557.60039359654,8.22655265242389e-06
C,1.05,0.37070573256992756,8,15,float64,0,,,0,112287.29253448782,8.905727241215189e-06
C,1.05,0.37070573256992756,8,16,float64,0,,,0,17194.170570705166,5.815924616747736e-05
C,1.05,0.37070573256992756,8,17,float64,0,,,0,110143.39636350729,9.079073580275931e-06
C,1.05,0.37070573256992756,8,18,float64,0,,,0,23792.435350940912,4.203016566650675e-05
C,1.05,0.37070573256992756,8,19,float64,0,,,0,728945.3284680959,1.3718449942690114e-06
