suite,eta,kappa_index,kappa,snapshot,bins,batch_count,hx_bits_mean,hx_bits_batch_sd,hy_bits_mean,hy_bits_batch_sd,hxy_bits_mean,hxy_bits_batch_sd,hcond_bits_mean,hcond_bits_batch_sd,mi_bits_mean,mi_bits_batch_sd,mismatch_probability_mean,mismatch_probability_batch_sd,fano_bound_bits_mean,fano_bound_bits_batch_sd,sync_fraction_mean,sync_fraction_batch_sd,median_logd_mean,median_logd_batch_sd,invalid_count_mean,invalid_count_batch_sd,valid_count_mean,valid_count_batch_sd,shuffle_mi_bits_mean,shuffle_mi_bits_batch_sd,ever_entered_fraction_mean,ever_entered_fraction_batch_sd,reexit_fraction_mean,reexit_fraction_batch_sd,mean_exit_count_mean,mean_exit_count_batch_sd
main,1e-06,0,0.0,7500,32,4,4.996558452920396,0.0007984586294138701,4.996558452920396,0.0007984586294138701,9.903271256043958,0.009012106100474968,4.906712803123561,0.008559435958463603,0.08984564979683451,0.008159957343861074,0.96502685546875,0.002065598982177255,4.999613013765619,0.0003326831436969214,0.0,0.0,-0.4046448777433582,0.01512956631450194,0.0,0.0,4096.0,0.0,0.08975775314242052,0.004024496169967799,0.02581787109375,0.0022141549251973943,0.02581787109375,0.0022141549251973943,0.02606201171875,0.0020751953125
main,1e-06,0,0.0,30000,8,4,2.9993914008789444,0.0001906180903806534,2.9993914008789444,0.0001906180903806534,5.993765843633827,0.0010522523663906904,2.994374442754882,0.0008898789005769303,0.005016958124062221,0.0007410832514434116,0.873291015625,0.004788310769321501,2.9998685192952546,0.00011635959815216613,0.0,0.0,-0.4468194424151487,0.019711805800653716,0.0,0.0,4096.0,0.0,0.0037969289765376057,0.0009407703268627662,0.1024169921875,0.0023628305893486287,0.1024169921875,0.0023628305893486287,0.1072998046875,0.0033206715109217392
main,1e-06,0,0.0,30000,16,4,3.9988198882993666,0.0003186793099979737,3.9988198882993666,0.0003186793099979737,7.976835587291122,0.002077618642047464,3.9780156989917557,0.001898682379809884,0.020804189307610743,0.0017597168358174761,0.93536376953125,0.0035568364951986,3.9998306560173718,0.0001873589606907984,0.0,0.0,-0.4468194424151487,0.019711805800653716,0.0,0.0,4096.0,0.0,0.02402858956746856,0.002370175743712511,0.1024169921875,0.0023628305893486287,0.1024169921875,0.0023628305893486287,0.1072998046875,0.0033206715109217392
main,1e-06,0,0.0,30000,32,4,4.997712689944712,0.00038861147398627175,4.997712689944712,0.00038861147398627175,9.907926114230861,0.0022912218905724825,4.91021342428615,0.002429774811643437,0.08749926565856248,0.002619150868923519,0.96881103515625,0.0021318663570035375,4.999919655005339,8.433816221456572e-05,0.0,0.0,-0.4468194424151487,0.019711805800653716,0.0,0.0,4096.0,0.0,0.08581398680775187,0.007135166283701457,0.1024169921875,0.0023628305893486287,0.1024169921875,0.0023628305893486287,0.1072998046875,0.0033206715109217392
main,1e-06,1,0.3285318486896931,0,8,4,2.999477666909165,0.0002356470483412338,2.999477666909165,0.0002356470483412338,5.9940211198096724,0.0007733367465883726,2.9945434529005075,0.0007601843872510873,0.0049342140086579,0.0008177835559612366,0.8729248046875,0.0071498893000073805,2.9997235229857933,0.0003622571885006432,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.006208386153302881,0.0011668838784246952,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,1,0.3285318486896931,0,16,4,3.9987633282797246,0.000491872116592795,3.9987633282797246,0.000491872116592795,7.9752272600781104,0.003084649051044608,3.9764639317983863,0.0033902293357498535,0.022299396481338052,0.0037357899416335413,0.93804931640625,0.001863322451473846,3.999963752292774,6.0439837363770617e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.022866024311162025,0.004544929188505015,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,1,0.3285318486896931,0,32,4,4.9973142105830375,0.0004627479287891864,4.9973142105830375,0.0004627479287891864,9.901786889510063,0.002188722080764019,4.904472678927027,0.0021949443559454032,0.09284153165601117,0.002296372878207402,0.96844482421875,0.0020559578607844695,4.999922996142708,6.896749670333766e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.08926593375689817,0.006898741444308337,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,1,0.3285318486896931,100,8,4,2.999026620962407,0.0005761388460103193,2.999026620962407,0.0005761388460103193,3.6735071179120355,0.036432822081468835,0.6744804969496283,0.0361071851170698,2.324546124012779,0.03578786080889013,0.1011962890625,0.006702390166628574,0.7566059428654142,0.039727852930340785,0.39337158203125,0.004258487192996194,-8.70459186240231,0.21863936068637593,0.0,0.0,4096.0,0.0,0.00489690881962157,0.0005982582160602362,0.808349609375,0.007983560200801251,0.646240234375,0.007092694846842749,1.19012451171875,0.01724305278368196
main,1e-06,1,0.3285318486896931,100,16,4,3.9969803812927345,0.0006603886896455153,3.9969803812927345,0.0006603886896455153,5.00054466797777,0.0321751078380074,1.0035642866850352,0.0320354260323825,2.9934160946076993,0.031908802926589375,0.15179443359375,0.004814689996655618,1.2072603241468611,0.03064237936898168,0.39337158203125,0.004258487192996194,-8.70459186240231,0.21863936068637593,0.0,0.0,4096.0,0.0,0.02338271997247232,0.0017961946451542624,0.808349609375,0.007983560200801251,0.646240234375,0.007092694846842749,1.19012451171875,0.01724305278368196
main,1e-06,1,0.3285318486896931,100,32,4,4.994669024968409,0.0006060297099218702,4.994669024968409,0.0006060297099218702,6.353139027614927,0.023526554377036542,1.3584700026465186,0.023135013489442992,3.6361990223218896,0.02275287853165786,0.205078125,0.003435363105339426,1.7479267771228155,0.023785348604334487,0.39337158203125,0.004258487192996194,-8.70459186240231,0.21863936068637593,0.0,0.0,4096.0,0.0,0.09108471446101074,0.0035841185295570625,0.808349609375,0.007983560200801251,0.646240234375,0.007092694846842749,1.19012451171875,0.01724305278368196
main,1e-06,1,0.3285318486896931,1000,8,4,2.9987027281331846,0.0009964238459050717,2.9987027281331846,0.0009964238459050717,3.533479194559657,0.02332368381614886,0.5347764664264727,0.023017397906450254,2.4639262617067117,0.022750663879839057,0.07611083984375,0.004498971433002926,0.601839503900985,0.0288248462785834,0.529296875,0.00870730200201514,-12.657366224569378,0.34968753873322483,0.0,0.0,4096.0,0.0,0.0038538974391766345,0.000592666295411766,1.0,0.0,0.99639892578125,0.0010041473534548393,13.49078369140625,0.07469303440460567
main,1e-06,1,0.3285318486896931,1000,16,4,3.9975473733541618,0.001144332146614504,3.9975473733541618,0.001144332146614504,4.796939900588004,0.03529504771002537,0.7993925272338431,0.03490327605661151,3.1981548461203184,0.034544984559826394,0.1153564453125,0.0058881266158560324,0.9663661518476712,0.04023413206914373,0.529296875,0.00870730200201514,-12.657366224569378,0.34968753873322483,0.0,0.0,4096.0,0.0,0.02115041625435654,0.0025924621332839466,1.0,0.0,0.99639892578125,0.0010041473534548393,13.49078369140625,0.07469303440460567
main,1e-06,1,0.3285318486896931,1000,32,4,4.9951182119672755,0.0007552215798117165,4.9951182119672755,0.0007552215798117165,6.070944142761141,0.036817035008439386,1.0758259307938647,0.03645301727933865,3.919292281173411,0.036101130037605456,0.155517578125,0.006511433839810389,1.3937688686250385,0.0479856870507613,0.529296875,0.00870730200201514,-12.657366224569378,0.34968753873322483,0.0,0.0,4096.0,0.0,0.0889289525563206,0.0016586160841830255,1.0,0.0,0.99639892578125,0.0010041473534548393,13.49078369140625,0.07469303440460567
main,1e-06,1,0.3285318486896931,7500,8,4,2.9991366099026333,0.0006595834784377367,2.9991366099026333,0.0006595834784377367,3.5377871359173585,0.027766625817599803,0.538650526014725,0.027239576617005098,2.4604860838879086,0.02671841424903128,0.07666015625,0.00396180385567646,0.6053912038604873,0.025461674474075498,0.52593994140625,0.01169902412876778,-12.458401165771384,0.4665776970726635,0.0,0.0,4096.0,0.0,0.0051240750557082215,0.00019151102667107364,1.0,0.0,1.0,0.0,98.83868408203125,0.29674576573242006
main,1e-06,1,0.3285318486896931,7500,16,4,3.997706094359482,0.0011457605761244403,3.997706094359482,0.0011457605761244403,4.810892381930428,0.027554486621831045,0.8131862875709456,0.026742594252223865,3.1845198067885367,0.025955895212477067,0.11737060546875,0.004135403970207243,0.9802200406324105,0.028190832493897942,0.52593994140625,0.01169902412876778,-12.458401165771384,0.4665776970726635,0.0,0.0,4096.0,0.0,0.020075176011108864,0.0030899996395851864,1.0,0.0,1.0,0.0,98.83868408203125,0.29674576573242006
main,1e-06,1,0.3285318486896931,7500,32,4,4.99498741541277,0.002002137166875977,4.99498741541277,0.002002137166875977,6.086578660546856,0.01965554914671978,1.0915912451340852,0.0182054523786099,3.903396170278685,0.016868713253550837,0.15899658203125,0.0022673554224861706,1.4195831722667995,0.01666602624616126,0.52593994140625,0.01169902412876778,-12.458401165771384,0.4665776970726635,0.0,0.0,4096.0,0.0,0.0856279074158226,0.004663027642233288,1.0,0.0,1.0,0.0,98.83868408203125,0.29674576573242006
main,1e-06,1,0.3285318486896931,30000,8,4,2.9992701592006417,0.00045470808883678744,2.9992701592006417,0.00045470808883678744,3.5324737342337036,0.03419501480209268,0.5332035750330621,0.03445607937323419,2.4660665841675793,0.03472113611513882,0.0750732421875,0.006165054351080296,0.5950338898988393,0.03985498882047424,0.52374267578125,0.009668246178547914,-12.392711659430674,0.2941923533184372,0.0,0.0,4096.0,0.0,0.0047621951531211515,0.0005000556417876339,1.0,0.0,1.0,0.0,393.70904541015625,0.441328660790529
main,1e-06,1,0.3285318486896931,30000,16,4,3.997803392349187,0.000614232225136188,3.997803392349187,0.000614232225136188,4.808009938059748,0.03616744205149733,0.8102065457105615,0.03677713140875634,3.1875968466386255,0.03738696948427672,0.1160888671875,0.0060937421749749435,0.9713639021979195,0.04162950738484281,0.52374267578125,0.009668246178547914,-12.392711659430674,0.2941923533184372,0.0,0.0,4096.0,0.0,0.019578665902465486,0.004449727448774387,1.0,0.0,1.0,0.0,393.70904541015625,0.441328660790529
main,1e-06,1,0.3285318486896931,30000,32,4,4.994823197637914,0.001619236586687376,4.994823197637914,0.001619236586687376,6.076009224244405,0.031637980385243035,1.0811860266064903,0.03153577238981216,3.9136371710314237,0.03151653426115233,0.15496826171875,0.0052186545783968336,1.3897665127578278,0.03849777061494718,0.52374267578125,0.009668246178547914,-12.392711659430674,0.2941923533184372,0.0,0.0,4096.0,0.0,0.0876513777977137,0.004255018084512653,1.0,0.0,1.0,0.0,393.70904541015625,0.441328660790529
main,1e-06,2,0.3385318486896931,0,8,4,2.999477666909165,0.0002356470483412338,2.999477666909165,0.0002356470483412338,5.9940211198096724,0.0007733367465883726,2.9945434529005075,0.0007601843872510873,0.0049342140086579,0.0008177835559612366,0.8729248046875,0.0071498893000073805,2.9997235229857933,0.0003622571885006432,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.0040385436452790024,0.000888106452187246,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,2,0.3385318486896931,0,16,4,3.9987633282797246,0.000491872116592795,3.9987633282797246,0.000491872116592795,7.9752272600781104,0.003084649051044608,3.9764639317983863,0.0033902293357498535,0.022299396481338052,0.0037357899416335413,0.93804931640625,0.001863322451473846,3.999963752292774,6.0439837363770617e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.022270373862154802,0.0024843014333696917,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,2,0.3385318486896931,0,32,4,4.9973142105830375,0.0004627479287891864,4.9973142105830375,0.0004627479287891864,9.901786889510063,0.002188722080764019,4.904472678927027,0.0021949443559454032,0.09284153165601117,0.002296372878207402,0.96844482421875,0.0020559578607844695,4.999922996142708,6.896749670333766e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.09214191448489073,0.005223182664905489,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,2,0.3385318486896931,100,8,4,2.9988688847015945,0.000300944613010305,2.9988688847015945,0.000300944613010305,3.5337227320964493,0.020605542192794618,0.534853847394855,0.02038754629420515,2.464015037306739,0.020171684462579643,0.07672119140625,0.003918311254021861,0.605784594374889,0.02515963936242738,0.49224853515625,0.007757309840046878,-11.27266871106556,0.21946040923098498,0.0,0.0,4096.0,0.0,0.004855812886711108,0.0020192966851389255,0.870849609375,0.004619357404400513,0.66864013671875,0.008830502620315832,1.2994384765625,0.023927857185662847
main,1e-06,2,0.3385318486896931,100,16,4,3.9974753190865906,0.0011444840197060593,3.9974753190865906,0.0011444840197060593,4.797323040028752,0.019647693638018472,0.7998477209421614,0.019045981462530674,3.1976275981444293,0.018495584386318202,0.11602783203125,0.003741941270047609,0.9710684547420442,0.02556653729419271,0.49224853515625,0.007757309840046878,-11.27266871106556,0.21946040923098498,0.0,0.0,4096.0,0.0,0.020870334122074174,0.0025413350699551125,0.870849609375,0.004619357404400513,0.66864013671875,0.008830502620315832,1.2994384765625,0.023927857185662847
main,1e-06,2,0.3385318486896931,100,32,4,4.995608246031051,0.0012972610788411678,4.995608246031051,0.0012972610788411678,6.068803547838561,0.009513815816935008,1.0731953018075093,0.01043860463889612,3.922412944223542,0.011435996451081855,0.15679931640625,0.0019871607172973274,1.4033956604811886,0.014666015130905413,0.49224853515625,0.007757309840046878,-11.27266871106556,0.21946040923098498,0.0,0.0,4096.0,0.0,0.08983871200808302,0.0032587607211497943,0.870849609375,0.004619357404400513,0.66864013671875,0.008830502620315832,1.2994384765625,0.023927857185662847
main,1e-06,2,0.3385318486896931,1000,8,4,2.9990626117901815,0.00022681239529866672,2.9990626117901815,0.00022681239529866672,3.3540038798372973,0.005309450817275901,0.3549412680471157,0.005529789605187986,2.644121343743066,0.00575063178264273,0.046142578125,0.0011960399134683486,0.3993002604075328,0.0085777564908883,0.69927978515625,0.007273519732006676,-22.483157748026212,0.31259421143580124,0.0,0.0,4096.0,0.0,0.0055789121171205824,0.0008368236594195295,1.0,0.0,0.9810791015625,0.0005811709333124064,11.9886474609375,0.0862187493879524
main,1e-06,2,0.3385318486896931,1000,16,4,3.997245869228593,0.0007835987285145427,3.997245869228593,0.0007835987285145427,4.5175092909048224,0.01682621057683286,0.5202634216762295,0.0170718989748571,3.4769824475523636,0.01734952912254943,0.06854248046875,0.003778925704143618,0.6281280595226421,0.028963039892441964,0.69927978515625,0.007273519732006676,-22.483157748026212,0.31259421143580124,0.0,0.0,4096.0,0.0,0.02331167399500078,0.0015120705362019246,1.0,0.0,0.9810791015625,0.0005811709333124064,11.9886474609375,0.0862187493879524
main,1e-06,2,0.3385318486896931,1000,32,4,4.994214934047963,0.0010899710088681529,4.994214934047963,0.0010899710088681529,5.685439735285515,0.014845553926365747,0.6912248012375513,0.014213685891222641,4.302990132810411,0.013639770359078474,0.0919189453125,0.0027513251146446885,0.8981782557727961,0.022715638885112664,0.69927978515625,0.007273519732006676,-22.483157748026212,0.31259421143580124,0.0,0.0,4096.0,0.0,0.0956101898649,0.0018145153335511286,1.0,0.0,0.9810791015625,0.0005811709333124064,11.9886474609375,0.0862187493879524
main,1e-06,2,0.3385318486896931,7500,8,4,2.999277131866617,0.0002598956404719443,2.999277131866617,0.0002598956404719443,3.325070169899007,0.023950985749527746,0.32579303803239024,0.0238544319572325,2.673484093834227,0.02376032872496216,0.04168701171875,0.0038928756638432556,0.36680195774734065,0.028412386613999828,0.72308349609375,0.008212650157962761,-25.502689562578773,0.25564143911066073,0.0,0.0,4096.0,0.0,0.005749419712773429,0.0011734040148228754,1.0,0.0,0.99981689453125,0.00023374685247957473,74.9140625,0.2111095150948588
main,1e-06,2,0.3385318486896931,7500,16,4,3.9980955063462447,0.0006670504648028495,3.9980955063462447,0.0006670504648028495,4.488910477660218,0.03669613062356895,0.4908149713139729,0.036645348313739494,3.507280535032272,0.03660665261907639,0.06439208984375,0.005467787158310909,0.5959431865692065,0.04245491828247968,0.72308349609375,0.008212650157962761,-25.502689562578773,0.25564143911066073,0.0,0.0,4096.0,0.0,0.019003322876587347,0.00208982009148489,1.0,0.0,0.99981689453125,0.00023374685247957473,74.9140625,0.2111095150948588
main,1e-06,2,0.3385318486896931,7500,32,4,4.994078342747373,0.001743834439545522,4.994078342747373,0.001743834439545522,5.6405919898736485,0.039021470770740155,0.6465136471262756,0.038644218387972724,4.347564695621098,0.03834263900187388,0.085693359375,0.005893185869216039,0.8462265895751302,0.04959697892485098,0.72308349609375,0.008212650157962761,-25.502689562578773,0.25564143911066073,0.0,0.0,4096.0,0.0,0.08946409421488166,0.005146727644200827,1.0,0.0,0.99981689453125,0.00023374685247957473,74.9140625,0.2111095150948588
main,1e-06,2,0.3385318486896931,30000,8,4,2.9990626539042644,0.00047139160524410406,2.9990626539042644,0.00047139160524410406,3.3100212237534103,0.016232975277338035,0.3109585698491457,0.015769307413538765,2.6881040840551194,0.015306111404981303,0.038818359375,0.002637020140953719,0.3457248127656628,0.01956159219321369,0.72607421875,0.00657217614243814,-25.990707625843875,0.9424573045171679,0.0,0.0,4096.0,0.0,0.005308481823001587,0.001481680123952366,1.0,0.0,1.0,0.0,288.49224853515625,1.109802492812305
main,1e-06,2,0.3385318486896931,30000,16,4,3.997734604065963,0.0008759637929153368,3.997734604065963,0.0008759637929153368,4.479667931718274,0.020474415928917616,0.48193332765231156,0.019859616899029698,3.5158012764136513,0.01926503787318192,0.06219482421875,0.0032042003780289765,0.5789894006430055,0.02509074972533659,0.72607421875,0.00657217614243814,-25.990707625843875,0.9424573045171679,0.0,0.0,4096.0,0.0,0.02063475898282041,0.0025598296973936693,1.0,0.0,1.0,0.0,288.49224853515625,1.109802492812305
main,1e-06,2,0.3385318486896931,30000,32,4,4.9944307647226704,0.0021301155146715026,4.9944307647226704,0.0021301155146715026,5.626420238327252,0.008567447689224898,0.6319894736045817,0.009210497182388382,4.362441291118088,0.010263534527522771,0.0828857421875,0.0009455525747576702,0.8228924040415596,0.00796943028142267,0.72607421875,0.00657217614243814,-25.990707625843875,0.9424573045171679,0.0,0.0,4096.0,0.0,0.09066952849495413,0.005355659146058147,1.0,0.0,1.0,0.0,288.49224853515625,1.109802492812305
main,1e-06,3,0.3465318486896931,0,8,4,2.999477666909165,0.0002356470483412338,2.999477666909165,0.0002356470483412338,5.9940211198096724,0.0007733367465883726,2.9945434529005075,0.0007601843872510873,0.0049342140086579,0.0008177835559612366,0.8729248046875,0.0071498893000073805,2.9997235229857933,0.0003622571885006432,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.004209660186323738,0.0013783048297691981,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,3,0.3465318486896931,0,16,4,3.9987633282797246,0.000491872116592795,3.9987633282797246,0.000491872116592795,7.9752272600781104,0.003084649051044608,3.9764639317983863,0.0033902293357498535,0.022299396481338052,0.0037357899416335413,0.93804931640625,0.001863322451473846,3.999963752292774,6.0439837363770617e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.01959998831529841,0.001456520549674376,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,3,0.3465318486896931,0,32,4,4.9973142105830375,0.0004627479287891864,4.9973142105830375,0.0004627479287891864,9.901786889510063,0.002188722080764019,4.904472678927027,0.0021949443559454032,0.09284153165601117,0.002296372878207402,0.96844482421875,0.0020559578607844695,4.999922996142708,6.896749670333766e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.09053343323227159,0.0014194224416932378,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,3,0.3465318486896931,100,8,4,2.9992026662991584,0.00014133436967238332,2.9992026662991584,0.00014133436967238332,3.4221076953882976,0.0199584602035953,0.42290502908913974,0.020005275202293473,2.5762976372100184,0.020052977059494187,0.057861328125,0.003956785736049225,0.48117784814164455,0.02703863242764354,0.57080078125,0.004070637695442643,-13.82602401470257,0.15067910186611622,0.0,0.0,4096.0,0.0,0.0039001179028459454,0.0012060119086744002,0.91107177734375,0.008819245680791158,0.679443359375,0.009102222598782836,1.36480712890625,0.027674087404379984
main,1e-06,3,0.3465318486896931,100,16,4,3.9980761468887516,0.00044251951247632895,3.9980761468887516,0.00044251951247632895,4.639261023010478,0.025574480839010903,0.6411848761217267,0.02566658986654604,3.356891270767025,0.02576597072900372,0.08929443359375,0.003983683806660332,0.7828677458292799,0.028967675479394613,0.57080078125,0.004070637695442643,-13.82602401470257,0.15067910186611622,0.0,0.0,4096.0,0.0,0.0216636721073018,0.0032259808421812963,0.91107177734375,0.008819245680791158,0.679443359375,0.009102222598782836,1.36480712890625,0.027674087404379984
main,1e-06,3,0.3465318486896931,100,32,4,4.9955186769076505,0.0009559142901525807,4.9955186769076505,0.0009559142901525807,5.860349783185374,0.032106619686302296,0.8648311062777243,0.031410089624023294,4.1306875706299255,0.03072751172740372,0.12078857421875,0.00377366440579804,1.1299609948217515,0.029520138283529646,0.57080078125,0.004070637695442643,-13.82602401470257,0.15067910186611622,0.0,0.0,4096.0,0.0,0.08777563237335784,0.008313302789851531,0.91107177734375,0.008819245680791158,0.679443359375,0.009102222598782836,1.36480712890625,0.027674087404379984
main,1e-06,3,0.3465318486896931,1000,8,4,2.9988434275533056,0.0006911588637150919,2.9988434275533056,0.0006911588637150919,3.1850320420455036,0.023349391518461732,0.18618861449219848,0.023353015495779086,2.8126548130611067,0.023377082417606512,0.02142333984375,0.0027934282542862792,0.20929503773967695,0.023416309037027225,0.83392333984375,0.005028645000987788,-40.342222373396346,0.6180776214424865,0.0,0.0,4096.0,0.0,0.00573790371183569,0.0009395698295454017,1.0,0.0,0.9478759765625,0.0007590640505443371,9.67724609375,0.06726447139493628
main,1e-06,3,0.3465318486896931,1000,16,4,3.9972841402329164,0.000944217304085605,3.9972841402329164,0.000944217304085605,4.272811432253301,0.021572710288501013,0.27552729202038506,0.021797613056984903,3.7217568482125314,0.022060669378039043,0.0322265625,0.0025135815773894045,0.33123342481205603,0.022184437424948935,0.83392333984375,0.005028645000987788,-40.342222373396346,0.6180776214424865,0.0,0.0,4096.0,0.0,0.021412818736989747,0.002200110307134212,1.0,0.0,0.9478759765625,0.0007590640505443371,9.67724609375,0.06726447139493628
main,1e-06,3,0.3465318486896931,1000,32,4,4.994752850413807,0.0011549573458790408,4.994752850413807,0.0011549573458790408,5.353083758343824,0.019754131819934042,0.35833090793001676,0.02035669430587102,4.636421942483791,0.021005526299229745,0.0439453125,0.0027907597980928135,0.4777096955877987,0.02631644777401732,0.83392333984375,0.005028645000987788,-40.342222373396346,0.6180776214424865,0.0,0.0,4096.0,0.0,0.08701596525180921,0.007608297197881555,1.0,0.0,0.9478759765625,0.0007590640505443371,9.67724609375,0.06726447139493628
main,1e-06,3,0.3465318486896931,7500,8,4,2.998914111728041,0.00032741195279895166,2.998914111728041,0.00032741195279895166,3.1019920527927165,0.01490459503974136,0.1030779410646755,0.014797607945735298,2.8958361706633653,0.014697137330322713,0.01129150390625,0.0017982079910469036,0.1207807317475723,0.01664792863573048,0.915283203125,0.004593478447809272,-86.0821346512184,1.0850990511124279,0.0,0.0,4096.0,0.0,0.0043893385631228465,0.0011129336939136446,1.0,0.0,0.9888916015625,0.0005082192381509113,38.4866943359375,0.32711105512672384
main,1e-06,3,0.3465318486896931,7500,16,4,3.997454061111157,0.001041936925765824,3.997454061111157,0.001041936925765824,4.150750545800793,0.011592220022319763,0.15329648468963675,0.010855418202727098,3.84415757642152,0.010172114272897013,0.01702880859375,0.0012186669215390575,0.19089725761055415,0.01192766787912817,0.915283203125,0.004593478447809272,-86.0821346512184,1.0850990511124279,0.0,0.0,4096.0,0.0,0.021533843192780955,0.002476084627375611,1.0,0.0,0.9888916015625,0.0005082192381509113,38.4866943359375,0.32711105512672384
main,1e-06,3,0.3465318486896931,7500,32,4,4.994031487869978,0.001780498874262525,4.994031487869978,0.001780498874262525,5.193654450429458,0.012572104516968354,0.1996229625594801,0.012074524557351009,4.794408525310498,0.011826699753907228,0.02325439453125,0.0011165708605153193,0.27451960392576646,0.011547576357071189,0.915283203125,0.004593478447809272,-86.0821346512184,1.0850990511124279,0.0,0.0,4096.0,0.0,0.08624446309049327,0.006889530134034453,1.0,0.0,0.9888916015625,0.0005082192381509113,38.4866943359375,0.32711105512672384
main,1e-06,3,0.3465318486896931,30000,8,4,2.999026691013224,0.0007115356702608151,2.999026691013224,0.0007115356702608151,3.0907307871237575,0.008416025354240181,0.0917040961105331,0.008060721650768758,2.9073225949026913,0.007754582536748055,0.00921630859375,0.0009429223816940484,0.10137334909822815,0.008978401355334524,0.93682861328125,0.0020942560599703404,-119.27434702262997,1.9046692907586271,0.0,0.0,4096.0,0.0,0.004755383196636043,0.0007473254935077879,1.0,0.0,0.99774169921875,0.0008309154401311091,106.599609375,1.04829960772348
main,1e-06,3,0.3465318486896931,30000,16,4,3.99793136205229,0.0007149195807835474,3.99793136205229,0.0007149195807835474,4.131767945624929,0.009981717571151339,0.13383658357263972,0.00938418532272744,3.8640947784796507,0.008804169619352542,0.01422119140625,0.0012022531496333135,0.16313336977056503,0.012063436321584572,0.93682861328125,0.0020942560599703404,-119.27434702262997,1.9046692907586271,0.0,0.0,4096.0,0.0,0.022302342656378205,0.0013538735324605286,1.0,0.0,0.99774169921875,0.0008309154401311091,106.599609375,1.04829960772348
main,1e-06,3,0.3465318486896931,30000,32,4,4.995120780672957,0.0008397461713406774,4.995120780672957,0.0008397461713406774,5.164398035894122,0.013169888870786182,0.1692772552211641,0.013032720618250795,4.825843525451793,0.012948667414929754,0.01898193359375,0.0017420877790208045,0.22963600102835996,0.01861659826650343,0.93682861328125,0.0020942560599703404,-119.27434702262997,1.9046692907586271,0.0,0.0,4096.0,0.0,0.09182572578294801,0.006233856910879001,1.0,0.0,0.99774169921875,0.0008309154401311091,106.599609375,1.04829960772348
main,1e-06,4,0.3485318486896931,0,8,4,2.999477666909165,0.0002356470483412338,2.999477666909165,0.0002356470483412338,5.9940211198096724,0.0007733367465883726,2.9945434529005075,0.0007601843872510873,0.0049342140086579,0.0008177835559612366,0.8729248046875,0.0071498893000073805,2.9997235229857933,0.0003622571885006432,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.004257070153982578,0.0015534517457216628,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,4,0.3485318486896931,0,16,4,3.9987633282797246,0.000491872116592795,3.9987633282797246,0.000491872116592795,7.9752272600781104,0.003084649051044608,3.9764639317983863,0.0033902293357498535,0.022299396481338052,0.0037357899416335413,0.93804931640625,0.001863322451473846,3.999963752292774,6.0439837363770617e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.01869675481226918,0.0009681039204741084,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,4,0.3485318486896931,0,32,4,4.9973142105830375,0.0004627479287891864,4.9973142105830375,0.0004627479287891864,9.901786889510063,0.002188722080764019,4.904472678927027,0.0021949443559454032,0.09284153165601117,0.002296372878207402,0.96844482421875,0.0020559578607844695,4.999922996142708,6.896749670333766e-05,0.0,0.0,-0.41371581344517555,0.007406086252428738,0.0,0.0,4096.0,0.0,0.0881198131354548,0.006068476362495066,0.0,0.0,0.0,0.0,0.0,0.0
main,1e-06,4,0.3485318486896931,100,8,4,2.998512766644426,0.0004547841185451126,2.998512766644426,0.0004547841185451126,3.398909390959039,0.0066538890944511314,0.40039662431461287,0.006787775034647752,2.5981161423298134,0.0069488989739152655,0.05426025390625,0.0008774356548196543,0.456545333095819,0.006090630728797768,0.59234619140625,0.00861410562343126,-14.515391319763395,0.19450172159234422,0.0,0.0,4096.0,0.0,0.005652215805149741,0.0027140953044810187,0.918701171875,0.004275366385600162,0.6824951171875,0.00700106322070414,1.39361572265625,0.010616374909380904
